level,name,year,tenure,hhlds,value,share
3_towns,Southington,2018,renter,4-person or more,404,0.137
3_towns,Sprague,2000,renter,total,376,NA
3_towns,Sprague,2000,renter,1-person,115,0.306
3_towns,Sprague,2000,renter,2-person,101,0.269
3_towns,Sprague,2000,renter,3-person,68,0.181
3_towns,Sprague,2000,renter,4-person or more,92,0.245
3_towns,Sprague,2010,renter,total,362,NA
3_towns,Sprague,2010,renter,1-person,136,0.376
3_towns,Sprague,2010,renter,2-person,55,0.152
3_towns,Sprague,2010,renter,3-person,45,0.124
3_towns,Sprague,2010,renter,4-person or more,126,0.348
3_towns,Sprague,2018,renter,total,399,NA
3_towns,Sprague,2018,renter,1-person,134,0.336
3_towns,Sprague,2018,renter,2-person,121,0.303
3_towns,Sprague,2018,renter,3-person,55,0.138
3_towns,Sprague,2018,renter,4-person or more,89,0.223
3_towns,Stafford,2000,renter,total,1105,NA
3_towns,Stafford,2000,renter,1-person,438,0.396
3_towns,Stafford,2000,renter,2-person,295,0.267
3_towns,Stafford,2000,renter,3-person,175,0.158
3_towns,Stafford,2000,renter,4-person or more,197,0.178
3_towns,Stafford,2010,renter,total,1010,NA
3_towns,Stafford,2010,renter,1-person,496,0.491
3_towns,Stafford,2010,renter,2-person,200,0.198
3_towns,Stafford,2010,renter,3-person,125,0.124
3_towns,Stafford,2010,renter,4-person or more,189,0.187
3_towns,Stafford,2018,renter,total,1222,NA
3_towns,Stafford,2018,renter,1-person,575,0.471
3_towns,Stafford,2018,renter,2-person,270,0.221
3_towns,Stafford,2018,renter,3-person,178,0.146
3_towns,Stafford,2018,renter,4-person or more,199,0.163
3_towns,Stamford,2000,renter,total,19680,NA
3_towns,Stamford,2000,renter,1-person,7297,0.371
3_towns,Stamford,2000,renter,2-person,5421,0.275
3_towns,Stamford,2000,renter,3-person,2865,0.146
3_towns,Stamford,2000,renter,4-person or more,4097,0.208
3_towns,Stamford,2010,renter,total,20188,NA
3_towns,Stamford,2010,renter,1-person,7042,0.349
3_towns,Stamford,2010,renter,2-person,5622,0.278
3_towns,Stamford,2010,renter,3-person,3190,0.158
3_towns,Stamford,2010,renter,4-person or more,4334,0.215
3_towns,Stamford,2018,renter,total,23279,NA
3_towns,Stamford,2018,renter,1-person,8136,0.349
3_towns,Stamford,2018,renter,2-person,6185,0.266
3_towns,Stamford,2018,renter,3-person,4015,0.172
3_towns,Stamford,2018,renter,4-person or more,4943,0.212
3_towns,Sterling,2000,renter,total,196,NA
3_towns,Sterling,2000,renter,1-person,64,0.327
3_towns,Sterling,2000,renter,2-person,49,0.25
3_towns,Sterling,2000,renter,3-person,42,0.214
3_towns,Sterling,2000,renter,4-person or more,41,0.209
3_towns,Sterling,2010,renter,total,196,NA
3_towns,Sterling,2010,renter,1-person,95,0.485
3_towns,Sterling,2010,renter,2-person,26,0.133
3_towns,Sterling,2010,renter,3-person,41,0.209
3_towns,Sterling,2010,renter,4-person or more,34,0.173
3_towns,Sterling,2018,renter,total,198,NA
3_towns,Sterling,2018,renter,1-person,70,0.354
3_towns,Sterling,2018,renter,2-person,63,0.318
3_towns,Sterling,2018,renter,3-person,65,0.328
3_towns,Sterling,2018,renter,4-person or more,0,0
3_towns,Stonington,2000,renter,total,2247,NA
3_towns,Stonington,2000,renter,1-person,1108,0.493
3_towns,Stonington,2000,renter,2-person,639,0.284
3_towns,Stonington,2000,renter,3-person,264,0.117
3_towns,Stonington,2000,renter,4-person or more,236,0.105
3_towns,Stonington,2010,renter,total,2227,NA
3_towns,Stonington,2010,renter,1-person,974,0.437
3_towns,Stonington,2010,renter,2-person,738,0.331
3_towns,Stonington,2010,renter,3-person,298,0.134
3_towns,Stonington,2010,renter,4-person or more,217,0.097
3_towns,Stonington,2018,renter,total,2158,NA
3_towns,Stonington,2018,renter,1-person,1030,0.477
3_towns,Stonington,2018,renter,2-person,716,0.332
3_towns,Stonington,2018,renter,3-person,259,0.12
3_towns,Stonington,2018,renter,4-person or more,153,0.071
3_towns,Stratford,2000,renter,total,3909,NA
3_towns,Stratford,2000,renter,1-person,1558,0.399
3_towns,Stratford,2000,renter,2-person,1059,0.271
3_towns,Stratford,2000,renter,3-person,583,0.149
3_towns,Stratford,2000,renter,4-person or more,709,0.181
3_towns,Stratford,2010,renter,total,3606,NA
3_towns,Stratford,2010,renter,1-person,1736,0.481
3_towns,Stratford,2010,renter,2-person,776,0.215
3_towns,Stratford,2010,renter,3-person,517,0.143
3_towns,Stratford,2010,renter,4-person or more,577,0.16
3_towns,Stratford,2018,renter,total,4225,NA
3_towns,Stratford,2018,renter,1-person,1773,0.42
3_towns,Stratford,2018,renter,2-person,1022,0.242
3_towns,Stratford,2018,renter,3-person,698,0.165
3_towns,Stratford,2018,renter,4-person or more,732,0.173
3_towns,Suffield,2000,renter,total,833,NA
3_towns,Suffield,2000,renter,1-person,383,0.46
3_towns,Suffield,2000,renter,2-person,240,0.288
3_towns,Suffield,2000,renter,3-person,116,0.139
3_towns,Suffield,2000,renter,4-person or more,94,0.113
3_towns,Suffield,2010,renter,total,826,NA
3_towns,Suffield,2010,renter,1-person,438,0.53
3_towns,Suffield,2010,renter,2-person,221,0.268
3_towns,Suffield,2010,renter,3-person,105,0.127
3_towns,Suffield,2010,renter,4-person or more,62,0.075
3_towns,Suffield,2018,renter,total,665,NA
3_towns,Suffield,2018,renter,1-person,254,0.382
3_towns,Suffield,2018,renter,2-person,196,0.295
3_towns,Suffield,2018,renter,3-person,130,0.195
3_towns,Suffield,2018,renter,4-person or more,85,0.128
3_towns,Thomaston,2000,renter,total,764,NA
3_towns,Thomaston,2000,renter,1-person,349,0.457
3_towns,Thomaston,2000,renter,2-person,216,0.283
3_towns,Thomaston,2000,renter,3-person,104,0.136
3_towns,Thomaston,2000,renter,4-person or more,95,0.124
3_towns,Thomaston,2010,renter,total,762,NA
3_towns,Thomaston,2010,renter,1-person,421,0.552
3_towns,Thomaston,2010,renter,2-person,222,0.291
3_towns,Thomaston,2010,renter,3-person,81,0.106
3_towns,Thomaston,2010,renter,4-person or more,38,0.05
3_towns,Thomaston,2018,renter,total,752,NA
3_towns,Thomaston,2018,renter,1-person,381,0.507
3_towns,Thomaston,2018,renter,2-person,221,0.294
3_towns,Thomaston,2018,renter,3-person,74,0.098
3_towns,Thomaston,2018,renter,4-person or more,76,0.101
3_towns,Thompson,2000,renter,total,693,NA
3_towns,Thompson,2000,renter,1-person,276,0.398
3_towns,Thompson,2000,renter,2-person,198,0.286
3_towns,Thompson,2000,renter,3-person,106,0.153
3_towns,Thompson,2000,renter,4-person or more,113,0.163
3_towns,Thompson,2010,renter,total,713,NA
3_towns,Thompson,2010,renter,1-person,272,0.381
3_towns,Thompson,2010,renter,2-person,192,0.269
3_towns,Thompson,2010,renter,3-person,65,0.091
3_towns,Thompson,2010,renter,4-person or more,184,0.258
3_towns,Thompson,2018,renter,total,751,NA
3_towns,Thompson,2018,renter,1-person,252,0.336
3_towns,Thompson,2018,renter,2-person,199,0.265
3_towns,Thompson,2018,renter,3-person,102,0.136
3_towns,Thompson,2018,renter,4-person or more,198,0.264
3_towns,Tolland,2000,renter,total,322,NA
3_towns,Tolland,2000,renter,1-person,121,0.376
3_towns,Tolland,2000,renter,2-person,108,0.335
3_towns,Tolland,2000,renter,3-person,48,0.149
3_towns,Tolland,2000,renter,4-person or more,45,0.14
3_towns,Tolland,2010,renter,total,346,NA
3_towns,Tolland,2010,renter,1-person,125,0.361
3_towns,Tolland,2010,renter,2-person,153,0.442
3_towns,Tolland,2010,renter,3-person,57,0.165
3_towns,Tolland,2010,renter,4-person or more,11,0.032
3_towns,Tolland,2018,renter,total,388,NA
3_towns,Tolland,2018,renter,1-person,129,0.332
3_towns,Tolland,2018,renter,2-person,125,0.322
3_towns,Tolland,2018,renter,3-person,84,0.216
3_towns,Tolland,2018,renter,4-person or more,50,0.129
3_towns,Torrington,2000,renter,total,5222,NA
3_towns,Torrington,2000,renter,1-person,2467,0.472
3_towns,Torrington,2000,renter,2-person,1375,0.263
3_towns,Torrington,2000,renter,3-person,598,0.115
3_towns,Torrington,2000,renter,4-person or more,782,0.15
3_towns,Torrington,2010,renter,total,5318,NA
3_towns,Torrington,2010,renter,1-person,2507,0.471
3_towns,Torrington,2010,renter,2-person,1355,0.255
3_towns,Torrington,2010,renter,3-person,521,0.098
3_towns,Torrington,2010,renter,4-person or more,935,0.176
3_towns,Torrington,2018,renter,total,4778,NA
3_towns,Torrington,2018,renter,1-person,2027,0.424
3_towns,Torrington,2018,renter,2-person,1294,0.271
3_towns,Torrington,2018,renter,3-person,617,0.129
3_towns,Torrington,2018,renter,4-person or more,840,0.176
3_towns,Trumbull,2000,renter,total,1083,NA
3_towns,Trumbull,2000,renter,1-person,456,0.421
3_towns,Trumbull,2000,renter,2-person,271,0.25
3_towns,Trumbull,2000,renter,3-person,157,0.145
3_towns,Trumbull,2000,renter,4-person or more,199,0.184
3_towns,Trumbull,2010,renter,total,1130,NA
3_towns,Trumbull,2010,renter,1-person,699,0.619
3_towns,Trumbull,2010,renter,2-person,120,0.106
3_towns,Trumbull,2010,renter,3-person,112,0.099
3_towns,Trumbull,2010,renter,4-person or more,199,0.176
3_towns,Trumbull,2018,renter,total,1644,NA
3_towns,Trumbull,2018,renter,1-person,775,0.471
3_towns,Trumbull,2018,renter,2-person,218,0.133
3_towns,Trumbull,2018,renter,3-person,233,0.142
3_towns,Trumbull,2018,renter,4-person or more,418,0.254
3_towns,Union,2000,renter,total,45,NA
3_towns,Union,2000,renter,1-person,22,0.489
3_towns,Union,2000,renter,2-person,9,0.2
3_towns,Union,2000,renter,3-person,5,0.111
3_towns,Union,2000,renter,4-person or more,9,0.2
3_towns,Union,2010,renter,total,18,NA
3_towns,Union,2010,renter,1-person,6,0.333
3_towns,Union,2010,renter,2-person,2,0.111
3_towns,Union,2010,renter,3-person,10,0.556
3_towns,Union,2010,renter,4-person or more,0,0
3_towns,Union,2018,renter,total,11,NA
3_towns,Union,2018,renter,1-person,2,0.182
3_towns,Union,2018,renter,2-person,4,0.364
3_towns,Union,2018,renter,3-person,2,0.182
3_towns,Union,2018,renter,4-person or more,3,0.273
3_towns,Vernon,2000,renter,total,5334,NA
3_towns,Vernon,2000,renter,1-person,2553,0.479
3_towns,Vernon,2000,renter,2-person,1579,0.296
3_towns,Vernon,2000,renter,3-person,619,0.116
3_towns,Vernon,2000,renter,4-person or more,583,0.109
3_towns,Vernon,2010,renter,total,5395,NA
3_towns,Vernon,2010,renter,1-person,2539,0.471
3_towns,Vernon,2010,renter,2-person,1831,0.339
3_towns,Vernon,2010,renter,3-person,598,0.111
3_towns,Vernon,2010,renter,4-person or more,427,0.079
3_towns,Vernon,2018,renter,total,6284,NA
3_towns,Vernon,2018,renter,1-person,2685,0.427
3_towns,Vernon,2018,renter,2-person,2017,0.321
3_towns,Vernon,2018,renter,3-person,657,0.105
3_towns,Vernon,2018,renter,4-person or more,925,0.147
3_towns,Voluntown,2000,renter,total,173,NA
3_towns,Voluntown,2000,renter,1-person,65,0.376
3_towns,Voluntown,2000,renter,2-person,50,0.289
3_towns,Voluntown,2000,renter,3-person,23,0.133
3_towns,Voluntown,2000,renter,4-person or more,35,0.202
3_towns,Voluntown,2010,renter,total,161,NA
3_towns,Voluntown,2010,renter,1-person,44,0.273
3_towns,Voluntown,2010,renter,2-person,92,0.571
3_towns,Voluntown,2010,renter,3-person,25,0.155
3_towns,Voluntown,2010,renter,4-person or more,0,0
3_towns,Voluntown,2018,renter,total,183,NA
3_towns,Voluntown,2018,renter,1-person,68,0.372
3_towns,Voluntown,2018,renter,2-person,92,0.503
3_towns,Voluntown,2018,renter,3-person,10,0.055
3_towns,Voluntown,2018,renter,4-person or more,13,0.071
3_towns,Wallingford,2000,renter,total,4563,NA
3_towns,Wallingford,2000,renter,1-person,2107,0.462
3_towns,Wallingford,2000,renter,2-person,1296,0.284
3_towns,Wallingford,2000,renter,3-person,573,0.126
3_towns,Wallingford,2000,renter,4-person or more,587,0.129
3_towns,Wallingford,2010,renter,total,4818,NA
3_towns,Wallingford,2010,renter,1-person,2102,0.436
3_towns,Wallingford,2010,renter,2-person,1606,0.333
3_towns,Wallingford,2010,renter,3-person,590,0.122
3_towns,Wallingford,2010,renter,4-person or more,520,0.108
3_towns,Wallingford,2018,renter,total,5013,NA
3_towns,Wallingford,2018,renter,1-person,2690,0.537
3_towns,Wallingford,2018,renter,2-person,1403,0.28
3_towns,Wallingford,2018,renter,3-person,431,0.086
3_towns,Wallingford,2018,renter,4-person or more,489,0.098
3_towns,Warren,2000,renter,total,65,NA
3_towns,Warren,2000,renter,1-person,27,0.415
3_towns,Warren,2000,renter,2-person,11,0.169
3_towns,Warren,2000,renter,3-person,7,0.108
3_towns,Warren,2000,renter,4-person or more,20,0.308
3_towns,Warren,2010,renter,total,61,NA
3_towns,Warren,2010,renter,1-person,23,0.377
3_towns,Warren,2010,renter,2-person,20,0.328
3_towns,Warren,2010,renter,3-person,6,0.098
3_towns,Warren,2010,renter,4-person or more,12,0.197
3_towns,Warren,2018,renter,total,55,NA
3_towns,Warren,2018,renter,1-person,13,0.236
3_towns,Warren,2018,renter,2-person,20,0.364
3_towns,Warren,2018,renter,3-person,7,0.127
3_towns,Warren,2018,renter,4-person or more,15,0.273
3_towns,Washington,2000,renter,total,305,NA
3_towns,Washington,2000,renter,1-person,117,0.384
3_towns,Washington,2000,renter,2-person,83,0.272
3_towns,Washington,2000,renter,3-person,47,0.154
3_towns,Washington,2000,renter,4-person or more,58,0.19
3_towns,Washington,2010,renter,total,439,NA
3_towns,Washington,2010,renter,1-person,210,0.478
3_towns,Washington,2010,renter,2-person,112,0.255
3_towns,Washington,2010,renter,3-person,87,0.198
3_towns,Washington,2010,renter,4-person or more,30,0.068
3_towns,Washington,2018,renter,total,268,NA
3_towns,Washington,2018,renter,1-person,100,0.373
3_towns,Washington,2018,renter,2-person,80,0.299
3_towns,Washington,2018,renter,3-person,7,0.026
3_towns,Washington,2018,renter,4-person or more,81,0.302
3_towns,Waterbury,2000,renter,total,22331,NA
3_towns,Waterbury,2000,renter,1-person,8490,0.38
3_towns,Waterbury,2000,renter,2-person,5636,0.252
3_towns,Waterbury,2000,renter,3-person,3500,0.157
3_towns,Waterbury,2000,renter,4-person or more,4705,0.211
3_towns,Waterbury,2010,renter,total,22097,NA
3_towns,Waterbury,2010,renter,1-person,8442,0.382
3_towns,Waterbury,2010,renter,2-person,5260,0.238
3_towns,Waterbury,2010,renter,3-person,3696,0.167
3_towns,Waterbury,2010,renter,4-person or more,4699,0.213
3_towns,Waterbury,2018,renter,total,23275,NA
3_towns,Waterbury,2018,renter,1-person,9135,0.392
3_towns,Waterbury,2018,renter,2-person,5656,0.243
3_towns,Waterbury,2018,renter,3-person,3837,0.165
3_towns,Waterbury,2018,renter,4-person or more,4647,0.2
3_towns,Waterford,2000,renter,total,1171,NA
3_towns,Waterford,2000,renter,1-person,516,0.441
3_towns,Waterford,2000,renter,2-person,322,0.275
3_towns,Waterford,2000,renter,3-person,155,0.132
3_towns,Waterford,2000,renter,4-person or more,178,0.152
3_towns,Waterford,2010,renter,total,1019,NA
3_towns,Waterford,2010,renter,1-person,531,0.521
3_towns,Waterford,2010,renter,2-person,291,0.286
3_towns,Waterford,2010,renter,3-person,111,0.109
3_towns,Waterford,2010,renter,4-person or more,86,0.084
3_towns,Waterford,2018,renter,total,1379,NA
3_towns,Waterford,2018,renter,1-person,454,0.329
3_towns,Waterford,2018,renter,2-person,336,0.244
3_towns,Waterford,2018,renter,3-person,375,0.272
3_towns,Waterford,2018,renter,4-person or more,214,0.155
3_towns,Watertown,2000,renter,total,1661,NA
3_towns,Watertown,2000,renter,1-person,732,0.441
3_towns,Watertown,2000,renter,2-person,464,0.279
3_towns,Watertown,2000,renter,3-person,225,0.135
3_towns,Watertown,2000,renter,4-person or more,240,0.144
3_towns,Watertown,2010,renter,total,1398,NA
3_towns,Watertown,2010,renter,1-person,777,0.556
3_towns,Watertown,2010,renter,2-person,310,0.222
3_towns,Watertown,2010,renter,3-person,74,0.053
3_towns,Watertown,2010,renter,4-person or more,237,0.17
3_towns,Watertown,2018,renter,total,1681,NA
3_towns,Watertown,2018,renter,1-person,832,0.495
3_towns,Watertown,2018,renter,2-person,456,0.271
3_towns,Watertown,2018,renter,3-person,112,0.067
3_towns,Watertown,2018,renter,4-person or more,281,0.167
3_towns,West Hartford,2000,renter,total,6912,NA
3_towns,West Hartford,2000,renter,1-person,3358,0.486
3_towns,West Hartford,2000,renter,2-person,1958,0.283
3_towns,West Hartford,2000,renter,3-person,804,0.116
3_towns,West Hartford,2000,renter,4-person or more,792,0.115
3_towns,West Hartford,2010,renter,total,6574,NA
3_towns,West Hartford,2010,renter,1-person,3163,0.481
3_towns,West Hartford,2010,renter,2-person,1932,0.294
3_towns,West Hartford,2010,renter,3-person,623,0.095
3_towns,West Hartford,2010,renter,4-person or more,856,0.13
3_towns,West Hartford,2018,renter,total,6947,NA
3_towns,West Hartford,2018,renter,1-person,3146,0.453
3_towns,West Hartford,2018,renter,2-person,1774,0.255
3_towns,West Hartford,2018,renter,3-person,947,0.136
3_towns,West Hartford,2018,renter,4-person or more,1080,0.155
3_towns,West Haven,2000,renter,total,9458,NA
3_towns,West Haven,2000,renter,1-person,3853,0.407
3_towns,West Haven,2000,renter,2-person,2555,0.27
3_towns,West Haven,2000,renter,3-person,1473,0.156
3_towns,West Haven,2000,renter,4-person or more,1577,0.167
3_towns,West Haven,2010,renter,total,8583,NA
3_towns,West Haven,2010,renter,1-person,3630,0.423
3_towns,West Haven,2010,renter,2-person,2407,0.28
3_towns,West Haven,2010,renter,3-person,1241,0.145
3_towns,West Haven,2010,renter,4-person or more,1305,0.152
3_towns,West Haven,2018,renter,total,8826,NA
3_towns,West Haven,2018,renter,1-person,3172,0.359
3_towns,West Haven,2018,renter,2-person,2854,0.323
3_towns,West Haven,2018,renter,3-person,1247,0.141
3_towns,West Haven,2018,renter,4-person or more,1553,0.176
3_towns,Westbrook,2000,renter,total,697,NA
3_towns,Westbrook,2000,renter,1-person,325,0.466
3_towns,Westbrook,2000,renter,2-person,196,0.281
3_towns,Westbrook,2000,renter,3-person,90,0.129
3_towns,Westbrook,2000,renter,4-person or more,86,0.123
3_towns,Westbrook,2010,renter,total,617,NA
3_towns,Westbrook,2010,renter,1-person,305,0.494
3_towns,Westbrook,2010,renter,2-person,124,0.201
3_towns,Westbrook,2010,renter,3-person,85,0.138
3_towns,Westbrook,2010,renter,4-person or more,103,0.167
3_towns,Westbrook,2018,renter,total,647,NA
3_towns,Westbrook,2018,renter,1-person,372,0.575
3_towns,Westbrook,2018,renter,2-person,163,0.252
3_towns,Westbrook,2018,renter,3-person,19,0.029
3_towns,Westbrook,2018,renter,4-person or more,93,0.144
3_towns,Weston,2000,renter,total,225,NA
3_towns,Weston,2000,renter,1-person,82,0.364
3_towns,Weston,2000,renter,2-person,74,0.329
3_towns,Weston,2000,renter,3-person,29,0.129
3_towns,Weston,2000,renter,4-person or more,40,0.178
3_towns,Weston,2010,renter,total,201,NA
3_towns,Weston,2010,renter,1-person,126,0.627
3_towns,Weston,2010,renter,2-person,17,0.085
3_towns,Weston,2010,renter,3-person,38,0.189
3_towns,Weston,2010,renter,4-person or more,20,0.1
3_towns,Weston,2018,renter,total,144,NA
3_towns,Weston,2018,renter,1-person,66,0.458
3_towns,Weston,2018,renter,2-person,20,0.139
3_towns,Weston,2018,renter,3-person,9,0.062
3_towns,Weston,2018,renter,4-person or more,49,0.34
3_towns,Westport,2000,renter,total,1383,NA
3_towns,Westport,2000,renter,1-person,586,0.424
3_towns,Westport,2000,renter,2-person,413,0.299
3_towns,Westport,2000,renter,3-person,172,0.124
3_towns,Westport,2000,renter,4-person or more,212,0.153
3_towns,Westport,2010,renter,total,1162,NA
3_towns,Westport,2010,renter,1-person,452,0.389
3_towns,Westport,2010,renter,2-person,295,0.254
3_towns,Westport,2010,renter,3-person,217,0.187
3_towns,Westport,2010,renter,4-person or more,198,0.17
3_towns,Westport,2018,renter,total,1565,NA
3_towns,Westport,2018,renter,1-person,639,0.408
3_towns,Westport,2018,renter,2-person,354,0.226
3_towns,Westport,2018,renter,3-person,178,0.114
3_towns,Westport,2018,renter,4-person or more,394,0.252
3_towns,Wethersfield,2000,renter,total,2481,NA
3_towns,Wethersfield,2000,renter,1-person,1345,0.542
3_towns,Wethersfield,2000,renter,2-person,619,0.249
3_towns,Wethersfield,2000,renter,3-person,271,0.109
3_towns,Wethersfield,2000,renter,4-person or more,246,0.099
3_towns,Wethersfield,2010,renter,total,2257,NA
3_towns,Wethersfield,2010,renter,1-person,1227,0.544
3_towns,Wethersfield,2010,renter,2-person,637,0.282
3_towns,Wethersfield,2010,renter,3-person,135,0.06
3_towns,Wethersfield,2010,renter,4-person or more,258,0.114
3_towns,Wethersfield,2018,renter,total,2378,NA
3_towns,Wethersfield,2018,renter,1-person,1207,0.508
3_towns,Wethersfield,2018,renter,2-person,662,0.278
3_towns,Wethersfield,2018,renter,3-person,267,0.112
3_towns,Wethersfield,2018,renter,4-person or more,242,0.102
3_towns,Willington,2000,renter,total,818,NA
3_towns,Willington,2000,renter,1-person,245,0.3
3_towns,Willington,2000,renter,2-person,316,0.386
3_towns,Willington,2000,renter,3-person,172,0.21
3_towns,Willington,2000,renter,4-person or more,85,0.104
3_towns,Willington,2010,renter,total,699,NA
3_towns,Willington,2010,renter,1-person,205,0.293
3_towns,Willington,2010,renter,2-person,227,0.325
3_towns,Willington,2010,renter,3-person,197,0.282
3_towns,Willington,2010,renter,4-person or more,70,0.1
3_towns,Willington,2018,renter,total,842,NA
3_towns,Willington,2018,renter,1-person,254,0.302
3_towns,Willington,2018,renter,2-person,405,0.481
3_towns,Willington,2018,renter,3-person,38,0.045
3_towns,Willington,2018,renter,4-person or more,145,0.172
3_towns,Wilton,2000,renter,total,572,NA
3_towns,Wilton,2000,renter,1-person,259,0.453
3_towns,Wilton,2000,renter,2-person,150,0.262
3_towns,Wilton,2000,renter,3-person,85,0.149
3_towns,Wilton,2000,renter,4-person or more,78,0.136
3_towns,Wilton,2010,renter,total,552,NA
3_towns,Wilton,2010,renter,1-person,301,0.545
3_towns,Wilton,2010,renter,2-person,130,0.236
3_towns,Wilton,2010,renter,3-person,24,0.043
3_towns,Wilton,2010,renter,4-person or more,97,0.176
3_towns,Wilton,2018,renter,total,865,NA
3_towns,Wilton,2018,renter,1-person,281,0.325
3_towns,Wilton,2018,renter,2-person,178,0.206
3_towns,Wilton,2018,renter,3-person,173,0.2
3_towns,Wilton,2018,renter,4-person or more,233,0.269
3_towns,Winchester,2000,renter,total,1557,NA
3_towns,Winchester,2000,renter,1-person,604,0.388
3_towns,Winchester,2000,renter,2-person,478,0.307
3_towns,Winchester,2000,renter,3-person,239,0.154
3_towns,Winchester,2000,renter,4-person or more,236,0.152
3_towns,Winchester,2010,renter,total,1356,NA
3_towns,Winchester,2010,renter,1-person,605,0.446
3_towns,Winchester,2010,renter,2-person,422,0.311
3_towns,Winchester,2010,renter,3-person,153,0.113
3_towns,Winchester,2010,renter,4-person or more,176,0.13
3_towns,Winchester,2018,renter,total,1540,NA
3_towns,Winchester,2018,renter,1-person,531,0.345
3_towns,Winchester,2018,renter,2-person,484,0.314
3_towns,Winchester,2018,renter,3-person,298,0.194
3_towns,Winchester,2018,renter,4-person or more,227,0.147
3_towns,Windham,2000,renter,total,4304,NA
3_towns,Windham,2000,renter,1-person,1544,0.359
3_towns,Windham,2000,renter,2-person,1132,0.263
3_towns,Windham,2000,renter,3-person,688,0.16
3_towns,Windham,2000,renter,4-person or more,940,0.218
3_towns,Windham,2010,renter,total,4435,NA
3_towns,Windham,2010,renter,1-person,1382,0.312
3_towns,Windham,2010,renter,2-person,1214,0.274
3_towns,Windham,2010,renter,3-person,714,0.161
3_towns,Windham,2010,renter,4-person or more,1125,0.254
3_towns,Windham,2018,renter,total,4434,NA
3_towns,Windham,2018,renter,1-person,1408,0.318
3_towns,Windham,2018,renter,2-person,1342,0.303
3_towns,Windham,2018,renter,3-person,614,0.138
3_towns,Windham,2018,renter,4-person or more,1070,0.241
3_towns,Windsor,2000,renter,total,2080,NA
3_towns,Windsor,2000,renter,1-person,834,0.401
3_towns,Windsor,2000,renter,2-person,620,0.298
3_towns,Windsor,2000,renter,3-person,303,0.146
3_towns,Windsor,2000,renter,4-person or more,323,0.155
3_towns,Windsor,2010,renter,total,2002,NA
3_towns,Windsor,2010,renter,1-person,754,0.377
3_towns,Windsor,2010,renter,2-person,570,0.285
3_towns,Windsor,2010,renter,3-person,368,0.184
3_towns,Windsor,2010,renter,4-person or more,310,0.155
3_towns,Windsor,2018,renter,total,1688,NA
3_towns,Windsor,2018,renter,1-person,730,0.432
3_towns,Windsor,2018,renter,2-person,445,0.264
3_towns,Windsor,2018,renter,3-person,308,0.182
3_towns,Windsor,2018,renter,4-person or more,205,0.121
3_towns,Windsor Locks,2000,renter,total,1209,NA
3_towns,Windsor Locks,2000,renter,1-person,455,0.376
3_towns,Windsor Locks,2000,renter,2-person,374,0.309
3_towns,Windsor Locks,2000,renter,3-person,178,0.147
3_towns,Windsor Locks,2000,renter,4-person or more,202,0.167
3_towns,Windsor Locks,2010,renter,total,1047,NA
3_towns,Windsor Locks,2010,renter,1-person,478,0.457
3_towns,Windsor Locks,2010,renter,2-person,271,0.259
3_towns,Windsor Locks,2010,renter,3-person,168,0.16
3_towns,Windsor Locks,2010,renter,4-person or more,130,0.124
3_towns,Windsor Locks,2018,renter,total,1365,NA
3_towns,Windsor Locks,2018,renter,1-person,618,0.453
3_towns,Windsor Locks,2018,renter,2-person,401,0.294
3_towns,Windsor Locks,2018,renter,3-person,97,0.071
3_towns,Windsor Locks,2018,renter,4-person or more,249,0.182
3_towns,Wolcott,2000,renter,total,648,NA
3_towns,Wolcott,2000,renter,1-person,311,0.48
3_towns,Wolcott,2000,renter,2-person,152,0.235
3_towns,Wolcott,2000,renter,3-person,92,0.142
3_towns,Wolcott,2000,renter,4-person or more,93,0.144
3_towns,Wolcott,2010,renter,total,576,NA
3_towns,Wolcott,2010,renter,1-person,348,0.604
3_towns,Wolcott,2010,renter,2-person,62,0.108
3_towns,Wolcott,2010,renter,3-person,62,0.108
3_towns,Wolcott,2010,renter,4-person or more,104,0.181
3_towns,Wolcott,2018,renter,total,933,NA
3_towns,Wolcott,2018,renter,1-person,435,0.466
3_towns,Wolcott,2018,renter,2-person,277,0.297
3_towns,Wolcott,2018,renter,3-person,32,0.034
3_towns,Wolcott,2018,renter,4-person or more,189,0.203
3_towns,Woodbridge,2000,renter,total,345,NA
3_towns,Woodbridge,2000,renter,1-person,132,0.383
3_towns,Woodbridge,2000,renter,2-person,77,0.223
3_towns,Woodbridge,2000,renter,3-person,56,0.162
3_towns,Woodbridge,2000,renter,4-person or more,80,0.232
3_towns,Woodbridge,2010,renter,total,212,NA
3_towns,Woodbridge,2010,renter,1-person,142,0.67
3_towns,Woodbridge,2010,renter,2-person,22,0.104
3_towns,Woodbridge,2010,renter,3-person,41,0.193
3_towns,Woodbridge,2010,renter,4-person or more,7,0.033
3_towns,Woodbridge,2018,renter,total,321,NA
3_towns,Woodbridge,2018,renter,1-person,148,0.461
3_towns,Woodbridge,2018,renter,2-person,76,0.237
3_towns,Woodbridge,2018,renter,3-person,64,0.199
3_towns,Woodbridge,2018,renter,4-person or more,33,0.103
3_towns,Woodbury,2000,renter,total,929,NA
3_towns,Woodbury,2000,renter,1-person,468,0.504
3_towns,Woodbury,2000,renter,2-person,251,0.27
3_towns,Woodbury,2000,renter,3-person,111,0.119
3_towns,Woodbury,2000,renter,4-person or more,99,0.107
3_towns,Woodbury,2010,renter,total,760,NA
