year,level,geoid,name,county,age,measure,estimate
2014,3_towns,0901540500,Killingly,Windham County,45_to_49_years,pop_change_from_prev_data_year,27
2014,3_towns,0901540500,Killingly,Windham County,50_to_54_years,pop_change_from_prev_data_year,119
2014,3_towns,0901540500,Killingly,Windham County,55_to_59_years,pop_change_from_prev_data_year,8
2014,3_towns,0901540500,Killingly,Windham County,60_to_64_years,pop_change_from_prev_data_year,133
2014,3_towns,0901540500,Killingly,Windham County,65_to_69_years,pop_change_from_prev_data_year,-54
2014,3_towns,0901540500,Killingly,Windham County,70_to_74_years,pop_change_from_prev_data_year,-17
2014,3_towns,0901540500,Killingly,Windham County,75_to_79_years,pop_change_from_prev_data_year,95
2014,3_towns,0901540500,Killingly,Windham County,80_to_84_years,pop_change_from_prev_data_year,-1
2014,3_towns,0901540500,Killingly,Windham County,85_years_and_over,pop_change_from_prev_data_year,-75
2015,3_towns,0901540500,Killingly,Windham County,total_pop,pop_change_from_prev_data_year,-31
2015,3_towns,0901540500,Killingly,Windham County,under_5_years,pop_change_from_prev_data_year,168
2015,3_towns,0901540500,Killingly,Windham County,5_to_9_years,pop_change_from_prev_data_year,-89
2015,3_towns,0901540500,Killingly,Windham County,10_to_14_years,pop_change_from_prev_data_year,-181
2015,3_towns,0901540500,Killingly,Windham County,15_to_19_years,pop_change_from_prev_data_year,-29
2015,3_towns,0901540500,Killingly,Windham County,20_to_24_years,pop_change_from_prev_data_year,-212
2015,3_towns,0901540500,Killingly,Windham County,25_to_29_years,pop_change_from_prev_data_year,190
2015,3_towns,0901540500,Killingly,Windham County,30_to_34_years,pop_change_from_prev_data_year,143
2015,3_towns,0901540500,Killingly,Windham County,35_to_39_years,pop_change_from_prev_data_year,-22
2015,3_towns,0901540500,Killingly,Windham County,40_to_44_years,pop_change_from_prev_data_year,-158
2015,3_towns,0901540500,Killingly,Windham County,45_to_49_years,pop_change_from_prev_data_year,-24
2015,3_towns,0901540500,Killingly,Windham County,50_to_54_years,pop_change_from_prev_data_year,-48
2015,3_towns,0901540500,Killingly,Windham County,55_to_59_years,pop_change_from_prev_data_year,54
2015,3_towns,0901540500,Killingly,Windham County,60_to_64_years,pop_change_from_prev_data_year,107
2015,3_towns,0901540500,Killingly,Windham County,65_to_69_years,pop_change_from_prev_data_year,76
2015,3_towns,0901540500,Killingly,Windham County,70_to_74_years,pop_change_from_prev_data_year,44
2015,3_towns,0901540500,Killingly,Windham County,75_to_79_years,pop_change_from_prev_data_year,-37
2015,3_towns,0901540500,Killingly,Windham County,80_to_84_years,pop_change_from_prev_data_year,-95
2015,3_towns,0901540500,Killingly,Windham County,85_years_and_over,pop_change_from_prev_data_year,82
2016,3_towns,0901540500,Killingly,Windham County,total_pop,pop_change_from_prev_data_year,-61
2016,3_towns,0901540500,Killingly,Windham County,under_5_years,pop_change_from_prev_data_year,-77
2016,3_towns,0901540500,Killingly,Windham County,5_to_9_years,pop_change_from_prev_data_year,9
2016,3_towns,0901540500,Killingly,Windham County,10_to_14_years,pop_change_from_prev_data_year,95
2016,3_towns,0901540500,Killingly,Windham County,15_to_19_years,pop_change_from_prev_data_year,61
2016,3_towns,0901540500,Killingly,Windham County,20_to_24_years,pop_change_from_prev_data_year,-38
2016,3_towns,0901540500,Killingly,Windham County,25_to_29_years,pop_change_from_prev_data_year,-69
2016,3_towns,0901540500,Killingly,Windham County,30_to_34_years,pop_change_from_prev_data_year,155
2016,3_towns,0901540500,Killingly,Windham County,35_to_39_years,pop_change_from_prev_data_year,-62
2016,3_towns,0901540500,Killingly,Windham County,40_to_44_years,pop_change_from_prev_data_year,35
2016,3_towns,0901540500,Killingly,Windham County,45_to_49_years,pop_change_from_prev_data_year,85
2016,3_towns,0901540500,Killingly,Windham County,50_to_54_years,pop_change_from_prev_data_year,-118
2016,3_towns,0901540500,Killingly,Windham County,55_to_59_years,pop_change_from_prev_data_year,70
2016,3_towns,0901540500,Killingly,Windham County,60_to_64_years,pop_change_from_prev_data_year,-236
2016,3_towns,0901540500,Killingly,Windham County,65_to_69_years,pop_change_from_prev_data_year,152
2016,3_towns,0901540500,Killingly,Windham County,70_to_74_years,pop_change_from_prev_data_year,-20
2016,3_towns,0901540500,Killingly,Windham County,75_to_79_years,pop_change_from_prev_data_year,-40
2016,3_towns,0901540500,Killingly,Windham County,80_to_84_years,pop_change_from_prev_data_year,-17
2016,3_towns,0901540500,Killingly,Windham County,85_years_and_over,pop_change_from_prev_data_year,-46
2017,3_towns,0901540500,Killingly,Windham County,total_pop,pop_change_from_prev_data_year,-29
2017,3_towns,0901540500,Killingly,Windham County,under_5_years,pop_change_from_prev_data_year,72
2017,3_towns,0901540500,Killingly,Windham County,5_to_9_years,pop_change_from_prev_data_year,4
2017,3_towns,0901540500,Killingly,Windham County,10_to_14_years,pop_change_from_prev_data_year,35
2017,3_towns,0901540500,Killingly,Windham County,15_to_19_years,pop_change_from_prev_data_year,-125
2017,3_towns,0901540500,Killingly,Windham County,20_to_24_years,pop_change_from_prev_data_year,-164
2017,3_towns,0901540500,Killingly,Windham County,25_to_29_years,pop_change_from_prev_data_year,136
2017,3_towns,0901540500,Killingly,Windham County,30_to_34_years,pop_change_from_prev_data_year,16
2017,3_towns,0901540500,Killingly,Windham County,35_to_39_years,pop_change_from_prev_data_year,44
2017,3_towns,0901540500,Killingly,Windham County,40_to_44_years,pop_change_from_prev_data_year,-292
2017,3_towns,0901540500,Killingly,Windham County,45_to_49_years,pop_change_from_prev_data_year,56
2017,3_towns,0901540500,Killingly,Windham County,50_to_54_years,pop_change_from_prev_data_year,85
2017,3_towns,0901540500,Killingly,Windham County,55_to_59_years,pop_change_from_prev_data_year,-116
2017,3_towns,0901540500,Killingly,Windham County,60_to_64_years,pop_change_from_prev_data_year,130
2017,3_towns,0901540500,Killingly,Windham County,65_to_69_years,pop_change_from_prev_data_year,107
2017,3_towns,0901540500,Killingly,Windham County,70_to_74_years,pop_change_from_prev_data_year,-24
2017,3_towns,0901540500,Killingly,Windham County,75_to_79_years,pop_change_from_prev_data_year,6
2017,3_towns,0901540500,Killingly,Windham County,80_to_84_years,pop_change_from_prev_data_year,16
2017,3_towns,0901540500,Killingly,Windham County,85_years_and_over,pop_change_from_prev_data_year,-15
2018,3_towns,0901540500,Killingly,Windham County,total_pop,pop_change_from_prev_data_year,10
2018,3_towns,0901540500,Killingly,Windham County,under_5_years,pop_change_from_prev_data_year,14
2018,3_towns,0901540500,Killingly,Windham County,5_to_9_years,pop_change_from_prev_data_year,57
2018,3_towns,0901540500,Killingly,Windham County,10_to_14_years,pop_change_from_prev_data_year,59
2018,3_towns,0901540500,Killingly,Windham County,15_to_19_years,pop_change_from_prev_data_year,-39
2018,3_towns,0901540500,Killingly,Windham County,20_to_24_years,pop_change_from_prev_data_year,-27
2018,3_towns,0901540500,Killingly,Windham County,25_to_29_years,pop_change_from_prev_data_year,5
2018,3_towns,0901540500,Killingly,Windham County,30_to_34_years,pop_change_from_prev_data_year,-95
2018,3_towns,0901540500,Killingly,Windham County,35_to_39_years,pop_change_from_prev_data_year,-196
2018,3_towns,0901540500,Killingly,Windham County,40_to_44_years,pop_change_from_prev_data_year,204
2018,3_towns,0901540500,Killingly,Windham County,45_to_49_years,pop_change_from_prev_data_year,-69
2018,3_towns,0901540500,Killingly,Windham County,50_to_54_years,pop_change_from_prev_data_year,-183
2018,3_towns,0901540500,Killingly,Windham County,55_to_59_years,pop_change_from_prev_data_year,166
2018,3_towns,0901540500,Killingly,Windham County,60_to_64_years,pop_change_from_prev_data_year,23
2018,3_towns,0901540500,Killingly,Windham County,65_to_69_years,pop_change_from_prev_data_year,-45
2018,3_towns,0901540500,Killingly,Windham County,70_to_74_years,pop_change_from_prev_data_year,84
2018,3_towns,0901540500,Killingly,Windham County,75_to_79_years,pop_change_from_prev_data_year,11
2018,3_towns,0901540500,Killingly,Windham County,80_to_84_years,pop_change_from_prev_data_year,-18
2018,3_towns,0901540500,Killingly,Windham County,85_years_and_over,pop_change_from_prev_data_year,59
1990,3_towns,0901559980,Plainfield,Windham County,total_pop,pop_change_from_prev_data_year,0
1990,3_towns,0901559980,Plainfield,Windham County,under_5_years,pop_change_from_prev_data_year,0
1990,3_towns,0901559980,Plainfield,Windham County,5_to_9_years,pop_change_from_prev_data_year,0
1990,3_towns,0901559980,Plainfield,Windham County,10_to_14_years,pop_change_from_prev_data_year,0
1990,3_towns,0901559980,Plainfield,Windham County,15_to_19_years,pop_change_from_prev_data_year,0
1990,3_towns,0901559980,Plainfield,Windham County,20_to_24_years,pop_change_from_prev_data_year,0
1990,3_towns,0901559980,Plainfield,Windham County,25_to_29_years,pop_change_from_prev_data_year,0
1990,3_towns,0901559980,Plainfield,Windham County,30_to_34_years,pop_change_from_prev_data_year,0
1990,3_towns,0901559980,Plainfield,Windham County,35_to_39_years,pop_change_from_prev_data_year,0
1990,3_towns,0901559980,Plainfield,Windham County,40_to_44_years,pop_change_from_prev_data_year,0
1990,3_towns,0901559980,Plainfield,Windham County,45_to_49_years,pop_change_from_prev_data_year,0
1990,3_towns,0901559980,Plainfield,Windham County,50_to_54_years,pop_change_from_prev_data_year,0
1990,3_towns,0901559980,Plainfield,Windham County,55_to_59_years,pop_change_from_prev_data_year,0
1990,3_towns,0901559980,Plainfield,Windham County,60_to_64_years,pop_change_from_prev_data_year,0
1990,3_towns,0901559980,Plainfield,Windham County,65_to_69_years,pop_change_from_prev_data_year,0
1990,3_towns,0901559980,Plainfield,Windham County,70_to_74_years,pop_change_from_prev_data_year,0
1990,3_towns,0901559980,Plainfield,Windham County,75_to_79_years,pop_change_from_prev_data_year,0
1990,3_towns,0901559980,Plainfield,Windham County,80_to_84_years,pop_change_from_prev_data_year,0
1990,3_towns,0901559980,Plainfield,Windham County,85_years_and_over,pop_change_from_prev_data_year,0
2000,3_towns,0901559980,Plainfield,Windham County,total_pop,pop_change_from_prev_data_year,256
2000,3_towns,0901559980,Plainfield,Windham County,under_5_years,pop_change_from_prev_data_year,-175
2000,3_towns,0901559980,Plainfield,Windham County,5_to_9_years,pop_change_from_prev_data_year,-4
2000,3_towns,0901559980,Plainfield,Windham County,10_to_14_years,pop_change_from_prev_data_year,-21
2000,3_towns,0901559980,Plainfield,Windham County,15_to_19_years,pop_change_from_prev_data_year,200
2000,3_towns,0901559980,Plainfield,Windham County,20_to_24_years,pop_change_from_prev_data_year,-511
2000,3_towns,0901559980,Plainfield,Windham County,25_to_29_years,pop_change_from_prev_data_year,-385
2000,3_towns,0901559980,Plainfield,Windham County,30_to_34_years,pop_change_from_prev_data_year,-162
2000,3_towns,0901559980,Plainfield,Windham County,35_to_39_years,pop_change_from_prev_data_year,141
2000,3_towns,0901559980,Plainfield,Windham County,40_to_44_years,pop_change_from_prev_data_year,326
2000,3_towns,0901559980,Plainfield,Windham County,45_to_49_years,pop_change_from_prev_data_year,297
2000,3_towns,0901559980,Plainfield,Windham County,50_to_54_years,pop_change_from_prev_data_year,239
2000,3_towns,0901559980,Plainfield,Windham County,55_to_59_years,pop_change_from_prev_data_year,122
2000,3_towns,0901559980,Plainfield,Windham County,60_to_64_years,pop_change_from_prev_data_year,12
2000,3_towns,0901559980,Plainfield,Windham County,65_to_69_years,pop_change_from_prev_data_year,-34
2000,3_towns,0901559980,Plainfield,Windham County,70_to_74_years,pop_change_from_prev_data_year,64
2000,3_towns,0901559980,Plainfield,Windham County,75_to_79_years,pop_change_from_prev_data_year,33
2000,3_towns,0901559980,Plainfield,Windham County,80_to_84_years,pop_change_from_prev_data_year,68
2000,3_towns,0901559980,Plainfield,Windham County,85_years_and_over,pop_change_from_prev_data_year,46
2010,3_towns,0901559980,Plainfield,Windham County,total_pop,pop_change_from_prev_data_year,786
2010,3_towns,0901559980,Plainfield,Windham County,under_5_years,pop_change_from_prev_data_year,-53
2010,3_towns,0901559980,Plainfield,Windham County,5_to_9_years,pop_change_from_prev_data_year,-140
2010,3_towns,0901559980,Plainfield,Windham County,10_to_14_years,pop_change_from_prev_data_year,-74
2010,3_towns,0901559980,Plainfield,Windham County,15_to_19_years,pop_change_from_prev_data_year,66
2010,3_towns,0901559980,Plainfield,Windham County,20_to_24_years,pop_change_from_prev_data_year,62
2010,3_towns,0901559980,Plainfield,Windham County,25_to_29_years,pop_change_from_prev_data_year,-45
2010,3_towns,0901559980,Plainfield,Windham County,30_to_34_years,pop_change_from_prev_data_year,-77
2010,3_towns,0901559980,Plainfield,Windham County,35_to_39_years,pop_change_from_prev_data_year,-220
2010,3_towns,0901559980,Plainfield,Windham County,40_to_44_years,pop_change_from_prev_data_year,-105
2010,3_towns,0901559980,Plainfield,Windham County,45_to_49_years,pop_change_from_prev_data_year,224
2010,3_towns,0901559980,Plainfield,Windham County,50_to_54_years,pop_change_from_prev_data_year,336
2010,3_towns,0901559980,Plainfield,Windham County,55_to_59_years,pop_change_from_prev_data_year,315
2010,3_towns,0901559980,Plainfield,Windham County,60_to_64_years,pop_change_from_prev_data_year,252
2010,3_towns,0901559980,Plainfield,Windham County,65_to_69_years,pop_change_from_prev_data_year,135
2010,3_towns,0901559980,Plainfield,Windham County,70_to_74_years,pop_change_from_prev_data_year,60
2010,3_towns,0901559980,Plainfield,Windham County,75_to_79_years,pop_change_from_prev_data_year,18
2010,3_towns,0901559980,Plainfield,Windham County,80_to_84_years,pop_change_from_prev_data_year,-14
2010,3_towns,0901559980,Plainfield,Windham County,85_years_and_over,pop_change_from_prev_data_year,46
2011,3_towns,0901559980,Plainfield,Windham County,total_pop,pop_change_from_prev_data_year,-22
2011,3_towns,0901559980,Plainfield,Windham County,under_5_years,pop_change_from_prev_data_year,66
2011,3_towns,0901559980,Plainfield,Windham County,5_to_9_years,pop_change_from_prev_data_year,317
2011,3_towns,0901559980,Plainfield,Windham County,10_to_14_years,pop_change_from_prev_data_year,-271
2011,3_towns,0901559980,Plainfield,Windham County,15_to_19_years,pop_change_from_prev_data_year,-138
2011,3_towns,0901559980,Plainfield,Windham County,20_to_24_years,pop_change_from_prev_data_year,-181
2011,3_towns,0901559980,Plainfield,Windham County,25_to_29_years,pop_change_from_prev_data_year,304
2011,3_towns,0901559980,Plainfield,Windham County,30_to_34_years,pop_change_from_prev_data_year,-20
2011,3_towns,0901559980,Plainfield,Windham County,35_to_39_years,pop_change_from_prev_data_year,37
2011,3_towns,0901559980,Plainfield,Windham County,40_to_44_years,pop_change_from_prev_data_year,-147
2011,3_towns,0901559980,Plainfield,Windham County,45_to_49_years,pop_change_from_prev_data_year,-6
2011,3_towns,0901559980,Plainfield,Windham County,50_to_54_years,pop_change_from_prev_data_year,121
2011,3_towns,0901559980,Plainfield,Windham County,55_to_59_years,pop_change_from_prev_data_year,-292
2011,3_towns,0901559980,Plainfield,Windham County,60_to_64_years,pop_change_from_prev_data_year,156
2011,3_towns,0901559980,Plainfield,Windham County,65_to_69_years,pop_change_from_prev_data_year,101
2011,3_towns,0901559980,Plainfield,Windham County,70_to_74_years,pop_change_from_prev_data_year,52
2011,3_towns,0901559980,Plainfield,Windham County,75_to_79_years,pop_change_from_prev_data_year,-34
2011,3_towns,0901559980,Plainfield,Windham County,80_to_84_years,pop_change_from_prev_data_year,-80
2011,3_towns,0901559980,Plainfield,Windham County,85_years_and_over,pop_change_from_prev_data_year,-7
2012,3_towns,0901559980,Plainfield,Windham County,total_pop,pop_change_from_prev_data_year,-25
2012,3_towns,0901559980,Plainfield,Windham County,under_5_years,pop_change_from_prev_data_year,-61
2012,3_towns,0901559980,Plainfield,Windham County,5_to_9_years,pop_change_from_prev_data_year,-252
2012,3_towns,0901559980,Plainfield,Windham County,10_to_14_years,pop_change_from_prev_data_year,40
2012,3_towns,0901559980,Plainfield,Windham County,15_to_19_years,pop_change_from_prev_data_year,75
2012,3_towns,0901559980,Plainfield,Windham County,20_to_24_years,pop_change_from_prev_data_year,-32
2012,3_towns,0901559980,Plainfield,Windham County,25_to_29_years,pop_change_from_prev_data_year,-248
2012,3_towns,0901559980,Plainfield,Windham County,30_to_34_years,pop_change_from_prev_data_year,57
2012,3_towns,0901559980,Plainfield,Windham County,35_to_39_years,pop_change_from_prev_data_year,114
2012,3_towns,0901559980,Plainfield,Windham County,40_to_44_years,pop_change_from_prev_data_year,187
2012,3_towns,0901559980,Plainfield,Windham County,45_to_49_years,pop_change_from_prev_data_year,-11
2012,3_towns,0901559980,Plainfield,Windham County,50_to_54_years,pop_change_from_prev_data_year,42
2012,3_towns,0901559980,Plainfield,Windham County,55_to_59_years,pop_change_from_prev_data_year,102
2012,3_towns,0901559980,Plainfield,Windham County,60_to_64_years,pop_change_from_prev_data_year,27
2012,3_towns,0901559980,Plainfield,Windham County,65_to_69_years,pop_change_from_prev_data_year,-4
2012,3_towns,0901559980,Plainfield,Windham County,70_to_74_years,pop_change_from_prev_data_year,-65
2012,3_towns,0901559980,Plainfield,Windham County,75_to_79_years,pop_change_from_prev_data_year,21
2012,3_towns,0901559980,Plainfield,Windham County,80_to_84_years,pop_change_from_prev_data_year,9
2012,3_towns,0901559980,Plainfield,Windham County,85_years_and_over,pop_change_from_prev_data_year,-26
2013,3_towns,0901559980,Plainfield,Windham County,total_pop,pop_change_from_prev_data_year,-38
2013,3_towns,0901559980,Plainfield,Windham County,under_5_years,pop_change_from_prev_data_year,10
2013,3_towns,0901559980,Plainfield,Windham County,5_to_9_years,pop_change_from_prev_data_year,-107
2013,3_towns,0901559980,Plainfield,Windham County,10_to_14_years,pop_change_from_prev_data_year,-40
2013,3_towns,0901559980,Plainfield,Windham County,15_to_19_years,pop_change_from_prev_data_year,-102
2013,3_towns,0901559980,Plainfield,Windham County,20_to_24_years,pop_change_from_prev_data_year,30
2013,3_towns,0901559980,Plainfield,Windham County,25_to_29_years,pop_change_from_prev_data_year,86
2013,3_towns,0901559980,Plainfield,Windham County,30_to_34_years,pop_change_from_prev_data_year,-8
2013,3_towns,0901559980,Plainfield,Windham County,35_to_39_years,pop_change_from_prev_data_year,-160
2013,3_towns,0901559980,Plainfield,Windham County,40_to_44_years,pop_change_from_prev_data_year,65
2013,3_towns,0901559980,Plainfield,Windham County,45_to_49_years,pop_change_from_prev_data_year,-127
2013,3_towns,0901559980,Plainfield,Windham County,50_to_54_years,pop_change_from_prev_data_year,20
2013,3_towns,0901559980,Plainfield,Windham County,55_to_59_years,pop_change_from_prev_data_year,277
2013,3_towns,0901559980,Plainfield,Windham County,60_to_64_years,pop_change_from_prev_data_year,-152
2013,3_towns,0901559980,Plainfield,Windham County,65_to_69_years,pop_change_from_prev_data_year,2
2013,3_towns,0901559980,Plainfield,Windham County,70_to_74_years,pop_change_from_prev_data_year,49
2013,3_towns,0901559980,Plainfield,Windham County,75_to_79_years,pop_change_from_prev_data_year,98
2013,3_towns,0901559980,Plainfield,Windham County,80_to_84_years,pop_change_from_prev_data_year,14
2013,3_towns,0901559980,Plainfield,Windham County,85_years_and_over,pop_change_from_prev_data_year,7
2014,3_towns,0901559980,Plainfield,Windham County,total_pop,pop_change_from_prev_data_year,-50
2014,3_towns,0901559980,Plainfield,Windham County,under_5_years,pop_change_from_prev_data_year,-31
2014,3_towns,0901559980,Plainfield,Windham County,5_to_9_years,pop_change_from_prev_data_year,-38
2014,3_towns,0901559980,Plainfield,Windham County,10_to_14_years,pop_change_from_prev_data_year,79
2014,3_towns,0901559980,Plainfield,Windham County,15_to_19_years,pop_change_from_prev_data_year,-7
2014,3_towns,0901559980,Plainfield,Windham County,20_to_24_years,pop_change_from_prev_data_year,9
2014,3_towns,0901559980,Plainfield,Windham County,25_to_29_years,pop_change_from_prev_data_year,-73
2014,3_towns,0901559980,Plainfield,Windham County,30_to_34_years,pop_change_from_prev_data_year,-121
2014,3_towns,0901559980,Plainfield,Windham County,35_to_39_years,pop_change_from_prev_data_year,-58
2014,3_towns,0901559980,Plainfield,Windham County,40_to_44_years,pop_change_from_prev_data_year,-62
2014,3_towns,0901559980,Plainfield,Windham County,45_to_49_years,pop_change_from_prev_data_year,-118
2014,3_towns,0901559980,Plainfield,Windham County,50_to_54_years,pop_change_from_prev_data_year,99
2014,3_towns,0901559980,Plainfield,Windham County,55_to_59_years,pop_change_from_prev_data_year,140
2014,3_towns,0901559980,Plainfield,Windham County,60_to_64_years,pop_change_from_prev_data_year,-17
2014,3_towns,0901559980,Plainfield,Windham County,65_to_69_years,pop_change_from_prev_data_year,-40
2014,3_towns,0901559980,Plainfield,Windham County,70_to_74_years,pop_change_from_prev_data_year,28
2014,3_towns,0901559980,Plainfield,Windham County,75_to_79_years,pop_change_from_prev_data_year,28
2014,3_towns,0901559980,Plainfield,Windham County,80_to_84_years,pop_change_from_prev_data_year,61
2014,3_towns,0901559980,Plainfield,Windham County,85_years_and_over,pop_change_from_prev_data_year,71
2015,3_towns,0901559980,Plainfield,Windham County,total_pop,pop_change_from_prev_data_year,-63
2015,3_towns,0901559980,Plainfield,Windham County,under_5_years,pop_change_from_prev_data_year,-97
2015,3_towns,0901559980,Plainfield,Windham County,5_to_9_years,pop_change_from_prev_data_year,80
2015,3_towns,0901559980,Plainfield,Windham County,10_to_14_years,pop_change_from_prev_data_year,63
2015,3_towns,0901559980,Plainfield,Windham County,15_to_19_years,pop_change_from_prev_data_year,24
2015,3_towns,0901559980,Plainfield,Windham County,20_to_24_years,pop_change_from_prev_data_year,26
2015,3_towns,0901559980,Plainfield,Windham County,25_to_29_years,pop_change_from_prev_data_year,-222
2015,3_towns,0901559980,Plainfield,Windham County,30_to_34_years,pop_change_from_prev_data_year,30
2015,3_towns,0901559980,Plainfield,Windham County,35_to_39_years,pop_change_from_prev_data_year,128
2015,3_towns,0901559980,Plainfield,Windham County,40_to_44_years,pop_change_from_prev_data_year,150
2015,3_towns,0901559980,Plainfield,Windham County,45_to_49_years,pop_change_from_prev_data_year,-101
2015,3_towns,0901559980,Plainfield,Windham County,50_to_54_years,pop_change_from_prev_data_year,-171
2015,3_towns,0901559980,Plainfield,Windham County,55_to_59_years,pop_change_from_prev_data_year,-95
2015,3_towns,0901559980,Plainfield,Windham County,60_to_64_years,pop_change_from_prev_data_year,14
2015,3_towns,0901559980,Plainfield,Windham County,65_to_69_years,pop_change_from_prev_data_year,-73
2015,3_towns,0901559980,Plainfield,Windham County,70_to_74_years,pop_change_from_prev_data_year,39
2015,3_towns,0901559980,Plainfield,Windham County,75_to_79_years,pop_change_from_prev_data_year,-46
2015,3_towns,0901559980,Plainfield,Windham County,80_to_84_years,pop_change_from_prev_data_year,128
2015,3_towns,0901559980,Plainfield,Windham County,85_years_and_over,pop_change_from_prev_data_year,60
2016,3_towns,0901559980,Plainfield,Windham County,total_pop,pop_change_from_prev_data_year,-33
2016,3_towns,0901559980,Plainfield,Windham County,under_5_years,pop_change_from_prev_data_year,-141
2016,3_towns,0901559980,Plainfield,Windham County,5_to_9_years,pop_change_from_prev_data_year,-83
2016,3_towns,0901559980,Plainfield,Windham County,10_to_14_years,pop_change_from_prev_data_year,-112
2016,3_towns,0901559980,Plainfield,Windham County,15_to_19_years,pop_change_from_prev_data_year,223
2016,3_towns,0901559980,Plainfield,Windham County,20_to_24_years,pop_change_from_prev_data_year,-48
2016,3_towns,0901559980,Plainfield,Windham County,25_to_29_years,pop_change_from_prev_data_year,69
2016,3_towns,0901559980,Plainfield,Windham County,30_to_34_years,pop_change_from_prev_data_year,62
2016,3_towns,0901559980,Plainfield,Windham County,35_to_39_years,pop_change_from_prev_data_year,-164
2016,3_towns,0901559980,Plainfield,Windham County,40_to_44_years,pop_change_from_prev_data_year,-144
2016,3_towns,0901559980,Plainfield,Windham County,45_to_49_years,pop_change_from_prev_data_year,18
2016,3_towns,0901559980,Plainfield,Windham County,50_to_54_years,pop_change_from_prev_data_year,-27
2016,3_towns,0901559980,Plainfield,Windham County,55_to_59_years,pop_change_from_prev_data_year,161
2016,3_towns,0901559980,Plainfield,Windham County,60_to_64_years,pop_change_from_prev_data_year,73
2016,3_towns,0901559980,Plainfield,Windham County,65_to_69_years,pop_change_from_prev_data_year,63
2016,3_towns,0901559980,Plainfield,Windham County,70_to_74_years,pop_change_from_prev_data_year,30
2016,3_towns,0901559980,Plainfield,Windham County,75_to_79_years,pop_change_from_prev_data_year,64
2016,3_towns,0901559980,Plainfield,Windham County,80_to_84_years,pop_change_from_prev_data_year,-52
2016,3_towns,0901559980,Plainfield,Windham County,85_years_and_over,pop_change_from_prev_data_year,-25
2017,3_towns,0901559980,Plainfield,Windham County,total_pop,pop_change_from_prev_data_year,-36
2017,3_towns,0901559980,Plainfield,Windham County,under_5_years,pop_change_from_prev_data_year,136
2017,3_towns,0901559980,Plainfield,Windham County,5_to_9_years,pop_change_from_prev_data_year,13
2017,3_towns,0901559980,Plainfield,Windham County,10_to_14_years,pop_change_from_prev_data_year,-128
2017,3_towns,0901559980,Plainfield,Windham County,15_to_19_years,pop_change_from_prev_data_year,-69
2017,3_towns,0901559980,Plainfield,Windham County,20_to_24_years,pop_change_from_prev_data_year,66
2017,3_towns,0901559980,Plainfield,Windham County,25_to_29_years,pop_change_from_prev_data_year,101
2017,3_towns,0901559980,Plainfield,Windham County,30_to_34_years,pop_change_from_prev_data_year,-157
2017,3_towns,0901559980,Plainfield,Windham County,35_to_39_years,pop_change_from_prev_data_year,-79
2017,3_towns,0901559980,Plainfield,Windham County,40_to_44_years,pop_change_from_prev_data_year,-118
2017,3_towns,0901559980,Plainfield,Windham County,45_to_49_years,pop_change_from_prev_data_year,17
2017,3_towns,0901559980,Plainfield,Windham County,50_to_54_years,pop_change_from_prev_data_year,-133
2017,3_towns,0901559980,Plainfield,Windham County,55_to_59_years,pop_change_from_prev_data_year,-58
2017,3_towns,0901559980,Plainfield,Windham County,60_to_64_years,pop_change_from_prev_data_year,78
2017,3_towns,0901559980,Plainfield,Windham County,65_to_69_years,pop_change_from_prev_data_year,81
2017,3_towns,0901559980,Plainfield,Windham County,70_to_74_years,pop_change_from_prev_data_year,149
2017,3_towns,0901559980,Plainfield,Windham County,75_to_79_years,pop_change_from_prev_data_year,12
2017,3_towns,0901559980,Plainfield,Windham County,80_to_84_years,pop_change_from_prev_data_year,34
2017,3_towns,0901559980,Plainfield,Windham County,85_years_and_over,pop_change_from_prev_data_year,19
2018,3_towns,0901559980,Plainfield,Windham County,total_pop,pop_change_from_prev_data_year,-24
2018,3_towns,0901559980,Plainfield,Windham County,under_5_years,pop_change_from_prev_data_year,113
2018,3_towns,0901559980,Plainfield,Windham County,5_to_9_years,pop_change_from_prev_data_year,3
2018,3_towns,0901559980,Plainfield,Windham County,10_to_14_years,pop_change_from_prev_data_year,-94
2018,3_towns,0901559980,Plainfield,Windham County,15_to_19_years,pop_change_from_prev_data_year,-89
2018,3_towns,0901559980,Plainfield,Windham County,20_to_24_years,pop_change_from_prev_data_year,26
2018,3_towns,0901559980,Plainfield,Windham County,25_to_29_years,pop_change_from_prev_data_year,134
2018,3_towns,0901559980,Plainfield,Windham County,30_to_34_years,pop_change_from_prev_data_year,84
2018,3_towns,0901559980,Plainfield,Windham County,35_to_39_years,pop_change_from_prev_data_year,-112
2018,3_towns,0901559980,Plainfield,Windham County,40_to_44_years,pop_change_from_prev_data_year,-17
2018,3_towns,0901559980,Plainfield,Windham County,45_to_49_years,pop_change_from_prev_data_year,-85
2018,3_towns,0901559980,Plainfield,Windham County,50_to_54_years,pop_change_from_prev_data_year,40
2018,3_towns,0901559980,Plainfield,Windham County,55_to_59_years,pop_change_from_prev_data_year,-118
2018,3_towns,0901559980,Plainfield,Windham County,60_to_64_years,pop_change_from_prev_data_year,103
2018,3_towns,0901559980,Plainfield,Windham County,65_to_69_years,pop_change_from_prev_data_year,58
2018,3_towns,0901559980,Plainfield,Windham County,70_to_74_years,pop_change_from_prev_data_year,52
