level,name,year,tenure,hhlds,value
3_towns,Stamford,2010,owner,p2,8349
3_towns,Stamford,2010,owner,p3,4532
3_towns,Stamford,2010,owner,p4_or_more,6912
3_towns,Stamford,2010,renter,total,20188
3_towns,Stamford,2010,renter,p1,7042
3_towns,Stamford,2010,renter,p2,5622
3_towns,Stamford,2010,renter,p3,3190
3_towns,Stamford,2010,renter,p4_or_more,4334
3_towns,Stamford,2018,total,total,49510
3_towns,Stamford,2018,owner,total,26231
3_towns,Stamford,2018,owner,p1,6115
3_towns,Stamford,2018,owner,p2,9175
3_towns,Stamford,2018,owner,p3,4654
3_towns,Stamford,2018,owner,p4_or_more,6287
3_towns,Stamford,2018,renter,total,23279
3_towns,Stamford,2018,renter,p1,8136
3_towns,Stamford,2018,renter,p2,6185
3_towns,Stamford,2018,renter,p3,4015
3_towns,Stamford,2018,renter,p4_or_more,4943
3_towns,Sterling,2010,total,total,1384
3_towns,Sterling,2010,owner,total,1188
3_towns,Sterling,2010,owner,p1,121
3_towns,Sterling,2010,owner,p2,559
3_towns,Sterling,2010,owner,p3,245
3_towns,Sterling,2010,owner,p4_or_more,263
3_towns,Sterling,2010,renter,total,196
3_towns,Sterling,2010,renter,p1,95
3_towns,Sterling,2010,renter,p2,26
3_towns,Sterling,2010,renter,p3,41
3_towns,Sterling,2010,renter,p4_or_more,34
3_towns,Sterling,2018,total,total,1405
3_towns,Sterling,2018,owner,total,1207
3_towns,Sterling,2018,owner,p1,161
3_towns,Sterling,2018,owner,p2,485
3_towns,Sterling,2018,owner,p3,279
3_towns,Sterling,2018,owner,p4_or_more,282
3_towns,Sterling,2018,renter,total,198
3_towns,Sterling,2018,renter,p1,70
3_towns,Sterling,2018,renter,p2,63
3_towns,Sterling,2018,renter,p3,65
3_towns,Sterling,2018,renter,p4_or_more,0
3_towns,Stonington,2010,total,total,7901
3_towns,Stonington,2010,owner,total,5674
3_towns,Stonington,2010,owner,p1,1229
3_towns,Stonington,2010,owner,p2,2250
3_towns,Stonington,2010,owner,p3,872
3_towns,Stonington,2010,owner,p4_or_more,1323
3_towns,Stonington,2010,renter,total,2227
3_towns,Stonington,2010,renter,p1,974
3_towns,Stonington,2010,renter,p2,738
3_towns,Stonington,2010,renter,p3,298
3_towns,Stonington,2010,renter,p4_or_more,217
3_towns,Stonington,2018,total,total,8100
3_towns,Stonington,2018,owner,total,5942
3_towns,Stonington,2018,owner,p1,1555
3_towns,Stonington,2018,owner,p2,2499
3_towns,Stonington,2018,owner,p3,807
3_towns,Stonington,2018,owner,p4_or_more,1081
3_towns,Stonington,2018,renter,total,2158
3_towns,Stonington,2018,renter,p1,1030
3_towns,Stonington,2018,renter,p2,716
3_towns,Stonington,2018,renter,p3,259
3_towns,Stonington,2018,renter,p4_or_more,153
3_towns,Stratford,2010,total,total,19638
3_towns,Stratford,2010,owner,total,16032
3_towns,Stratford,2010,owner,p1,3839
3_towns,Stratford,2010,owner,p2,5255
3_towns,Stratford,2010,owner,p3,2632
3_towns,Stratford,2010,owner,p4_or_more,4306
3_towns,Stratford,2010,renter,total,3606
3_towns,Stratford,2010,renter,p1,1736
3_towns,Stratford,2010,renter,p2,776
3_towns,Stratford,2010,renter,p3,517
3_towns,Stratford,2010,renter,p4_or_more,577
3_towns,Stratford,2018,total,total,20084
3_towns,Stratford,2018,owner,total,15859
3_towns,Stratford,2018,owner,p1,3634
3_towns,Stratford,2018,owner,p2,5868
3_towns,Stratford,2018,owner,p3,2829
3_towns,Stratford,2018,owner,p4_or_more,3528
3_towns,Stratford,2018,renter,total,4225
3_towns,Stratford,2018,renter,p1,1773
3_towns,Stratford,2018,renter,p2,1022
3_towns,Stratford,2018,renter,p3,698
3_towns,Stratford,2018,renter,p4_or_more,732
3_towns,Suffield,2010,total,total,5192
3_towns,Suffield,2010,owner,total,4366
3_towns,Suffield,2010,owner,p1,894
3_towns,Suffield,2010,owner,p2,1487
3_towns,Suffield,2010,owner,p3,714
3_towns,Suffield,2010,owner,p4_or_more,1271
3_towns,Suffield,2010,renter,total,826
3_towns,Suffield,2010,renter,p1,438
3_towns,Suffield,2010,renter,p2,221
3_towns,Suffield,2010,renter,p3,105
3_towns,Suffield,2010,renter,p4_or_more,62
3_towns,Suffield,2018,total,total,5032
3_towns,Suffield,2018,owner,total,4367
3_towns,Suffield,2018,owner,p1,669
3_towns,Suffield,2018,owner,p2,1758
3_towns,Suffield,2018,owner,p3,917
3_towns,Suffield,2018,owner,p4_or_more,1023
3_towns,Suffield,2018,renter,total,665
3_towns,Suffield,2018,renter,p1,254
3_towns,Suffield,2018,renter,p2,196
3_towns,Suffield,2018,renter,p3,130
3_towns,Suffield,2018,renter,p4_or_more,85
3_towns,Thomaston,2010,total,total,3214
3_towns,Thomaston,2010,owner,total,2452
3_towns,Thomaston,2010,owner,p1,466
3_towns,Thomaston,2010,owner,p2,867
3_towns,Thomaston,2010,owner,p3,460
3_towns,Thomaston,2010,owner,p4_or_more,659
3_towns,Thomaston,2010,renter,total,762
3_towns,Thomaston,2010,renter,p1,421
3_towns,Thomaston,2010,renter,p2,222
3_towns,Thomaston,2010,renter,p3,81
3_towns,Thomaston,2010,renter,p4_or_more,38
3_towns,Thomaston,2018,total,total,3134
3_towns,Thomaston,2018,owner,total,2382
3_towns,Thomaston,2018,owner,p1,557
3_towns,Thomaston,2018,owner,p2,801
3_towns,Thomaston,2018,owner,p3,423
3_towns,Thomaston,2018,owner,p4_or_more,601
3_towns,Thomaston,2018,renter,total,752
3_towns,Thomaston,2018,renter,p1,381
3_towns,Thomaston,2018,renter,p2,221
3_towns,Thomaston,2018,renter,p3,74
3_towns,Thomaston,2018,renter,p4_or_more,76
3_towns,Thompson,2010,total,total,3629
3_towns,Thompson,2010,owner,total,2916
3_towns,Thompson,2010,owner,p1,581
3_towns,Thompson,2010,owner,p2,1179
3_towns,Thompson,2010,owner,p3,351
3_towns,Thompson,2010,owner,p4_or_more,805
3_towns,Thompson,2010,renter,total,713
3_towns,Thompson,2010,renter,p1,272
3_towns,Thompson,2010,renter,p2,192
3_towns,Thompson,2010,renter,p3,65
3_towns,Thompson,2010,renter,p4_or_more,184
3_towns,Thompson,2018,total,total,3551
3_towns,Thompson,2018,owner,total,2800
3_towns,Thompson,2018,owner,p1,584
3_towns,Thompson,2018,owner,p2,1140
3_towns,Thompson,2018,owner,p3,398
3_towns,Thompson,2018,owner,p4_or_more,678
3_towns,Thompson,2018,renter,total,751
3_towns,Thompson,2018,renter,p1,252
3_towns,Thompson,2018,renter,p2,199
3_towns,Thompson,2018,renter,p3,102
3_towns,Thompson,2018,renter,p4_or_more,198
3_towns,Tolland,2010,total,total,5273
3_towns,Tolland,2010,owner,total,4927
3_towns,Tolland,2010,owner,p1,479
3_towns,Tolland,2010,owner,p2,1832
3_towns,Tolland,2010,owner,p3,955
3_towns,Tolland,2010,owner,p4_or_more,1661
3_towns,Tolland,2010,renter,total,346
3_towns,Tolland,2010,renter,p1,125
3_towns,Tolland,2010,renter,p2,153
3_towns,Tolland,2010,renter,p3,57
3_towns,Tolland,2010,renter,p4_or_more,11
3_towns,Tolland,2018,total,total,5159
3_towns,Tolland,2018,owner,total,4771
3_towns,Tolland,2018,owner,p1,668
3_towns,Tolland,2018,owner,p2,1921
3_towns,Tolland,2018,owner,p3,790
3_towns,Tolland,2018,owner,p4_or_more,1392
3_towns,Tolland,2018,renter,total,388
3_towns,Tolland,2018,renter,p1,129
3_towns,Tolland,2018,renter,p2,125
3_towns,Tolland,2018,renter,p3,84
3_towns,Tolland,2018,renter,p4_or_more,50
3_towns,Torrington,2010,total,total,15607
3_towns,Torrington,2010,owner,total,10289
3_towns,Torrington,2010,owner,p1,2691
3_towns,Torrington,2010,owner,p2,3760
3_towns,Torrington,2010,owner,p3,1752
3_towns,Torrington,2010,owner,p4_or_more,2086
3_towns,Torrington,2010,renter,total,5318
3_towns,Torrington,2010,renter,p1,2507
3_towns,Torrington,2010,renter,p2,1355
3_towns,Torrington,2010,renter,p3,521
3_towns,Torrington,2010,renter,p4_or_more,935
3_towns,Torrington,2018,total,total,14429
3_towns,Torrington,2018,owner,total,9651
3_towns,Torrington,2018,owner,p1,2462
3_towns,Torrington,2018,owner,p2,3812
3_towns,Torrington,2018,owner,p3,1606
3_towns,Torrington,2018,owner,p4_or_more,1771
3_towns,Torrington,2018,renter,total,4778
3_towns,Torrington,2018,renter,p1,2027
3_towns,Torrington,2018,renter,p2,1294
3_towns,Torrington,2018,renter,p3,617
3_towns,Torrington,2018,renter,p4_or_more,840
3_towns,Trumbull,2010,total,total,11825
3_towns,Trumbull,2010,owner,total,10695
3_towns,Trumbull,2010,owner,p1,1437
3_towns,Trumbull,2010,owner,p2,3536
3_towns,Trumbull,2010,owner,p3,1950
3_towns,Trumbull,2010,owner,p4_or_more,3772
3_towns,Trumbull,2010,renter,total,1130
3_towns,Trumbull,2010,renter,p1,699
3_towns,Trumbull,2010,renter,p2,120
3_towns,Trumbull,2010,renter,p3,112
3_towns,Trumbull,2010,renter,p4_or_more,199
3_towns,Trumbull,2018,total,total,12427
3_towns,Trumbull,2018,owner,total,10783
3_towns,Trumbull,2018,owner,p1,1652
3_towns,Trumbull,2018,owner,p2,3700
3_towns,Trumbull,2018,owner,p3,1935
3_towns,Trumbull,2018,owner,p4_or_more,3496
3_towns,Trumbull,2018,renter,total,1644
3_towns,Trumbull,2018,renter,p1,775
3_towns,Trumbull,2018,renter,p2,218
3_towns,Trumbull,2018,renter,p3,233
3_towns,Trumbull,2018,renter,p4_or_more,418
3_towns,Union,2010,total,total,330
3_towns,Union,2010,owner,total,312
3_towns,Union,2010,owner,p1,34
3_towns,Union,2010,owner,p2,123
3_towns,Union,2010,owner,p3,74
3_towns,Union,2010,owner,p4_or_more,81
3_towns,Union,2010,renter,total,18
3_towns,Union,2010,renter,p1,6
3_towns,Union,2010,renter,p2,2
3_towns,Union,2010,renter,p3,10
3_towns,Union,2010,renter,p4_or_more,0
3_towns,Union,2018,total,total,360
3_towns,Union,2018,owner,total,349
3_towns,Union,2018,owner,p1,67
3_towns,Union,2018,owner,p2,183
3_towns,Union,2018,owner,p3,46
3_towns,Union,2018,owner,p4_or_more,53
3_towns,Union,2018,renter,total,11
3_towns,Union,2018,renter,p1,2
3_towns,Union,2018,renter,p2,4
3_towns,Union,2018,renter,p3,2
3_towns,Union,2018,renter,p4_or_more,3
3_towns,Vernon,2010,total,total,13099
3_towns,Vernon,2010,owner,total,7704
3_towns,Vernon,2010,owner,p1,1702
3_towns,Vernon,2010,owner,p2,3081
3_towns,Vernon,2010,owner,p3,1144
3_towns,Vernon,2010,owner,p4_or_more,1777
3_towns,Vernon,2010,renter,total,5395
3_towns,Vernon,2010,renter,p1,2539
3_towns,Vernon,2010,renter,p2,1831
3_towns,Vernon,2010,renter,p3,598
3_towns,Vernon,2010,renter,p4_or_more,427
3_towns,Vernon,2018,total,total,13086
3_towns,Vernon,2018,owner,total,6802
3_towns,Vernon,2018,owner,p1,1745
3_towns,Vernon,2018,owner,p2,2799
3_towns,Vernon,2018,owner,p3,948
3_towns,Vernon,2018,owner,p4_or_more,1310
3_towns,Vernon,2018,renter,total,6284
3_towns,Vernon,2018,renter,p1,2685
3_towns,Vernon,2018,renter,p2,2017
3_towns,Vernon,2018,renter,p3,657
3_towns,Vernon,2018,renter,p4_or_more,925
3_towns,Voluntown,2010,total,total,989
3_towns,Voluntown,2010,owner,total,828
3_towns,Voluntown,2010,owner,p1,117
3_towns,Voluntown,2010,owner,p2,317
3_towns,Voluntown,2010,owner,p3,137
3_towns,Voluntown,2010,owner,p4_or_more,257
3_towns,Voluntown,2010,renter,total,161
3_towns,Voluntown,2010,renter,p1,44
3_towns,Voluntown,2010,renter,p2,92
3_towns,Voluntown,2010,renter,p3,25
3_towns,Voluntown,2010,renter,p4_or_more,0
3_towns,Voluntown,2018,total,total,1007
3_towns,Voluntown,2018,owner,total,824
3_towns,Voluntown,2018,owner,p1,172
3_towns,Voluntown,2018,owner,p2,273
3_towns,Voluntown,2018,owner,p3,166
3_towns,Voluntown,2018,owner,p4_or_more,213
3_towns,Voluntown,2018,renter,total,183
3_towns,Voluntown,2018,renter,p1,68
3_towns,Voluntown,2018,renter,p2,92
3_towns,Voluntown,2018,renter,p3,10
3_towns,Voluntown,2018,renter,p4_or_more,13
3_towns,Wallingford,2010,total,total,17573
3_towns,Wallingford,2010,owner,total,12755
3_towns,Wallingford,2010,owner,p1,2568
3_towns,Wallingford,2010,owner,p2,4155
3_towns,Wallingford,2010,owner,p3,2427
3_towns,Wallingford,2010,owner,p4_or_more,3605
3_towns,Wallingford,2010,renter,total,4818
3_towns,Wallingford,2010,renter,p1,2102
3_towns,Wallingford,2010,renter,p2,1606
3_towns,Wallingford,2010,renter,p3,590
3_towns,Wallingford,2010,renter,p4_or_more,520
3_towns,Wallingford,2018,total,total,18518
3_towns,Wallingford,2018,owner,total,13505
3_towns,Wallingford,2018,owner,p1,3325
3_towns,Wallingford,2018,owner,p2,5483
3_towns,Wallingford,2018,owner,p3,1990
3_towns,Wallingford,2018,owner,p4_or_more,2707
3_towns,Wallingford,2018,renter,total,5013
3_towns,Wallingford,2018,renter,p1,2690
3_towns,Wallingford,2018,renter,p2,1403
3_towns,Wallingford,2018,renter,p3,431
3_towns,Wallingford,2018,renter,p4_or_more,489
3_towns,Warren,2010,total,total,580
3_towns,Warren,2010,owner,total,519
3_towns,Warren,2010,owner,p1,64
3_towns,Warren,2010,owner,p2,254
3_towns,Warren,2010,owner,p3,97
3_towns,Warren,2010,owner,p4_or_more,104
3_towns,Warren,2010,renter,total,61
3_towns,Warren,2010,renter,p1,23
3_towns,Warren,2010,renter,p2,20
3_towns,Warren,2010,renter,p3,6
3_towns,Warren,2010,renter,p4_or_more,12
3_towns,Warren,2018,total,total,569
3_towns,Warren,2018,owner,total,514
3_towns,Warren,2018,owner,p1,80
3_towns,Warren,2018,owner,p2,250
3_towns,Warren,2018,owner,p3,78
3_towns,Warren,2018,owner,p4_or_more,106
3_towns,Warren,2018,renter,total,55
3_towns,Warren,2018,renter,p1,13
3_towns,Warren,2018,renter,p2,20
3_towns,Warren,2018,renter,p3,7
3_towns,Warren,2018,renter,p4_or_more,15
3_towns,Washington,2010,total,total,1667
3_towns,Washington,2010,owner,total,1228
3_towns,Washington,2010,owner,p1,346
3_towns,Washington,2010,owner,p2,552
3_towns,Washington,2010,owner,p3,110
3_towns,Washington,2010,owner,p4_or_more,220
3_towns,Washington,2010,renter,total,439
3_towns,Washington,2010,renter,p1,210
3_towns,Washington,2010,renter,p2,112
3_towns,Washington,2010,renter,p3,87
3_towns,Washington,2010,renter,p4_or_more,30
3_towns,Washington,2018,total,total,1394
3_towns,Washington,2018,owner,total,1126
3_towns,Washington,2018,owner,p1,275
3_towns,Washington,2018,owner,p2,621
3_towns,Washington,2018,owner,p3,100
3_towns,Washington,2018,owner,p4_or_more,130
3_towns,Washington,2018,renter,total,268
3_towns,Washington,2018,renter,p1,100
3_towns,Washington,2018,renter,p2,80
3_towns,Washington,2018,renter,p3,7
3_towns,Washington,2018,renter,p4_or_more,81
3_towns,Waterbury,2010,total,total,43689
3_towns,Waterbury,2010,owner,total,21592
3_towns,Waterbury,2010,owner,p1,5416
3_towns,Waterbury,2010,owner,p2,7798
3_towns,Waterbury,2010,owner,p3,3389
3_towns,Waterbury,2010,owner,p4_or_more,4989
3_towns,Waterbury,2010,renter,total,22097
3_towns,Waterbury,2010,renter,p1,8442
3_towns,Waterbury,2010,renter,p2,5260
3_towns,Waterbury,2010,renter,p3,3696
3_towns,Waterbury,2010,renter,p4_or_more,4699
3_towns,Waterbury,2018,total,total,40579
3_towns,Waterbury,2018,owner,total,17304
3_towns,Waterbury,2018,owner,p1,4809
3_towns,Waterbury,2018,owner,p2,5357
3_towns,Waterbury,2018,owner,p3,3270
3_towns,Waterbury,2018,owner,p4_or_more,3868
3_towns,Waterbury,2018,renter,total,23275
3_towns,Waterbury,2018,renter,p1,9135
3_towns,Waterbury,2018,renter,p2,5656
3_towns,Waterbury,2018,renter,p3,3837
3_towns,Waterbury,2018,renter,p4_or_more,4647
3_towns,Waterford,2010,total,total,8057
3_towns,Waterford,2010,owner,total,7038
3_towns,Waterford,2010,owner,p1,1702
3_towns,Waterford,2010,owner,p2,2783
3_towns,Waterford,2010,owner,p3,886
3_towns,Waterford,2010,owner,p4_or_more,1667
3_towns,Waterford,2010,renter,total,1019
3_towns,Waterford,2010,renter,p1,531
3_towns,Waterford,2010,renter,p2,291
3_towns,Waterford,2010,renter,p3,111
3_towns,Waterford,2010,renter,p4_or_more,86
3_towns,Waterford,2018,total,total,7825
3_towns,Waterford,2018,owner,total,6446
3_towns,Waterford,2018,owner,p1,1753
3_towns,Waterford,2018,owner,p2,2590
3_towns,Waterford,2018,owner,p3,914
3_towns,Waterford,2018,owner,p4_or_more,1189
3_towns,Waterford,2018,renter,total,1379
3_towns,Waterford,2018,renter,p1,454
3_towns,Waterford,2018,renter,p2,336
3_towns,Waterford,2018,renter,p3,375
3_towns,Waterford,2018,renter,p4_or_more,214
3_towns,Watertown,2010,total,total,8528
3_towns,Watertown,2010,owner,total,7130
3_towns,Watertown,2010,owner,p1,1381
3_towns,Watertown,2010,owner,p2,2311
3_towns,Watertown,2010,owner,p3,1316
3_towns,Watertown,2010,owner,p4_or_more,2122
3_towns,Watertown,2010,renter,total,1398
3_towns,Watertown,2010,renter,p1,777
3_towns,Watertown,2010,renter,p2,310
3_towns,Watertown,2010,renter,p3,74
3_towns,Watertown,2010,renter,p4_or_more,237
3_towns,Watertown,2018,total,total,8522
3_towns,Watertown,2018,owner,total,6841
3_towns,Watertown,2018,owner,p1,1576
3_towns,Watertown,2018,owner,p2,2408
3_towns,Watertown,2018,owner,p3,1103
3_towns,Watertown,2018,owner,p4_or_more,1754
3_towns,Watertown,2018,renter,total,1681
3_towns,Watertown,2018,renter,p1,832
3_towns,Watertown,2018,renter,p2,456
3_towns,Watertown,2018,renter,p3,112
3_towns,Watertown,2018,renter,p4_or_more,281
3_towns,West Hartford,2010,total,total,24651
3_towns,West Hartford,2010,owner,total,18077
3_towns,West Hartford,2010,owner,p1,4039
3_towns,West Hartford,2010,owner,p2,6251
3_towns,West Hartford,2010,owner,p3,2939
3_towns,West Hartford,2010,owner,p4_or_more,4848
3_towns,West Hartford,2010,renter,total,6574
3_towns,West Hartford,2010,renter,p1,3163
3_towns,West Hartford,2010,renter,p2,1932
3_towns,West Hartford,2010,renter,p3,623
3_towns,West Hartford,2010,renter,p4_or_more,856
3_towns,West Hartford,2018,total,total,24491
3_towns,West Hartford,2018,owner,total,17544
3_towns,West Hartford,2018,owner,p1,3915
3_towns,West Hartford,2018,owner,p2,5989
3_towns,West Hartford,2018,owner,p3,3181
3_towns,West Hartford,2018,owner,p4_or_more,4459
3_towns,West Hartford,2018,renter,total,6947
3_towns,West Hartford,2018,renter,p1,3146
3_towns,West Hartford,2018,renter,p2,1774
3_towns,West Hartford,2018,renter,p3,947
3_towns,West Hartford,2018,renter,p4_or_more,1080
3_towns,West Haven,2010,total,total,21641
3_towns,West Haven,2010,owner,total,13058
3_towns,West Haven,2010,owner,p1,2729
3_towns,West Haven,2010,owner,p2,4614
3_towns,West Haven,2010,owner,p3,2380
3_towns,West Haven,2010,owner,p4_or_more,3335
3_towns,West Haven,2010,renter,total,8583
3_towns,West Haven,2010,renter,p1,3630
3_towns,West Haven,2010,renter,p2,2407
3_towns,West Haven,2010,renter,p3,1241
3_towns,West Haven,2010,renter,p4_or_more,1305
3_towns,West Haven,2018,total,total,19576
3_towns,West Haven,2018,owner,total,10750
3_towns,West Haven,2018,owner,p1,2833
3_towns,West Haven,2018,owner,p2,3422
3_towns,West Haven,2018,owner,p3,2110
3_towns,West Haven,2018,owner,p4_or_more,2385
3_towns,West Haven,2018,renter,total,8826
3_towns,West Haven,2018,renter,p1,3172
3_towns,West Haven,2018,renter,p2,2854
3_towns,West Haven,2018,renter,p3,1247
3_towns,West Haven,2018,renter,p4_or_more,1553
3_towns,Westbrook,2010,total,total,2779
3_towns,Westbrook,2010,owner,total,2162
3_towns,Westbrook,2010,owner,p1,503
3_towns,Westbrook,2010,owner,p2,753
3_towns,Westbrook,2010,owner,p3,491
3_towns,Westbrook,2010,owner,p4_or_more,415
3_towns,Westbrook,2010,renter,total,617
3_towns,Westbrook,2010,renter,p1,305
3_towns,Westbrook,2010,renter,p2,124
3_towns,Westbrook,2010,renter,p3,85
3_towns,Westbrook,2010,renter,p4_or_more,103
3_towns,Westbrook,2018,total,total,3077
3_towns,Westbrook,2018,owner,total,2430
3_towns,Westbrook,2018,owner,p1,626
3_towns,Westbrook,2018,owner,p2,1082
3_towns,Westbrook,2018,owner,p3,412
3_towns,Westbrook,2018,owner,p4_or_more,310
3_towns,Westbrook,2018,renter,total,647
3_towns,Westbrook,2018,renter,p1,372
3_towns,Westbrook,2018,renter,p2,163
3_towns,Westbrook,2018,renter,p3,19
3_towns,Westbrook,2018,renter,p4_or_more,93
3_towns,Weston,2010,total,total,3270
3_towns,Weston,2010,owner,total,3069
3_towns,Weston,2010,owner,p1,292
3_towns,Weston,2010,owner,p2,948
3_towns,Weston,2010,owner,p3,415
3_towns,Weston,2010,owner,p4_or_more,1414
3_towns,Weston,2010,renter,total,201
3_towns,Weston,2010,renter,p1,126
3_towns,Weston,2010,renter,p2,17
3_towns,Weston,2010,renter,p3,38
3_towns,Weston,2010,renter,p4_or_more,20
3_towns,Weston,2018,total,total,3473
3_towns,Weston,2018,owner,total,3329
3_towns,Weston,2018,owner,p1,422
3_towns,Weston,2018,owner,p2,1187
3_towns,Weston,2018,owner,p3,500
3_towns,Weston,2018,owner,p4_or_more,1220
3_towns,Weston,2018,renter,total,144
3_towns,Weston,2018,renter,p1,66
3_towns,Weston,2018,renter,p2,20
3_towns,Weston,2018,renter,p3,9
3_towns,Weston,2018,renter,p4_or_more,49
3_towns,Westport,2010,total,total,9302
3_towns,Westport,2010,owner,total,8140
3_towns,Westport,2010,owner,p1,1265
3_towns,Westport,2010,owner,p2,2739
3_towns,Westport,2010,owner,p3,1289
3_towns,Westport,2010,owner,p4_or_more,2847
3_towns,Westport,2010,renter,total,1162
3_towns,Westport,2010,renter,p1,452
3_towns,Westport,2010,renter,p2,295
3_towns,Westport,2010,renter,p3,217
3_towns,Westport,2010,renter,p4_or_more,198
3_towns,Westport,2018,total,total,9896
3_towns,Westport,2018,owner,total,8331
3_towns,Westport,2018,owner,p1,1500
3_towns,Westport,2018,owner,p2,2670
3_towns,Westport,2018,owner,p3,1502
3_towns,Westport,2018,owner,p4_or_more,2659
3_towns,Westport,2018,renter,total,1565
3_towns,Westport,2018,renter,p1,639
3_towns,Westport,2018,renter,p2,354
3_towns,Westport,2018,renter,p3,178
3_towns,Westport,2018,renter,p4_or_more,394
3_towns,Wethersfield,2010,total,total,11083
3_towns,Wethersfield,2010,owner,total,8826
3_towns,Wethersfield,2010,owner,p1,2200
3_towns,Wethersfield,2010,owner,p2,3088
3_towns,Wethersfield,2010,owner,p3,1489
3_towns,Wethersfield,2010,owner,p4_or_more,2049
3_towns,Wethersfield,2010,renter,total,2257
3_towns,Wethersfield,2010,renter,p1,1227
3_towns,Wethersfield,2010,renter,p2,637
3_towns,Wethersfield,2010,renter,p3,135
3_towns,Wethersfield,2010,renter,p4_or_more,258
3_towns,Wethersfield,2018,total,total,10843
3_towns,Wethersfield,2018,owner,total,8465
3_towns,Wethersfield,2018,owner,p1,2056
