level,name,year,group,value,change_from_prev_data_year
3_towns,Newington,2018,single_w_kids,796,168
3_towns,Newtown,2018,single_w_kids,560,197
3_towns,Norfolk,2018,single_w_kids,29,-22
3_towns,North Branford,2018,single_w_kids,296,-15
3_towns,North Canaan,2018,single_w_kids,80,-92
3_towns,North Haven,2018,single_w_kids,432,48
3_towns,North Stonington,2018,single_w_kids,46,-30
3_towns,Norwalk,2018,single_w_kids,2781,390
3_towns,Norwich,2018,single_w_kids,2031,0
3_towns,Old Lyme,2018,single_w_kids,155,-81
3_towns,Old Saybrook,2018,single_w_kids,289,-55
3_towns,Orange,2018,single_w_kids,163,-5
3_towns,Oxford,2018,single_w_kids,235,77
3_towns,Plainfield,2018,single_w_kids,454,-140
3_towns,Plainville,2018,single_w_kids,596,72
3_towns,Plymouth,2018,single_w_kids,344,-26
3_towns,Pomfret,2018,single_w_kids,80,27
3_towns,Portland,2018,single_w_kids,242,-15
3_towns,Preston,2018,single_w_kids,126,13
3_towns,Prospect,2018,single_w_kids,99,-112
3_towns,Putnam,2018,single_w_kids,415,31
3_towns,Redding,2018,single_w_kids,186,19
3_towns,Ridgefield,2018,single_w_kids,522,121
3_towns,Rocky Hill,2018,single_w_kids,419,104
3_towns,Roxbury,2018,single_w_kids,18,-3
3_towns,Salem,2018,single_w_kids,48,-76
3_towns,Salisbury,2018,single_w_kids,151,-46
3_towns,Scotland,2018,single_w_kids,18,13
3_towns,Seymour,2018,single_w_kids,450,-67
3_towns,Sharon,2018,single_w_kids,68,23
3_towns,Shelton,2018,single_w_kids,881,121
3_towns,Sherman,2018,single_w_kids,46,-11
3_towns,Simsbury,2018,single_w_kids,311,-77
3_towns,Somers,2018,single_w_kids,142,28
3_towns,South Windsor,2018,single_w_kids,721,43
3_towns,Southbury,2018,single_w_kids,408,218
3_towns,Southington,2018,single_w_kids,978,191
3_towns,Sprague,2018,single_w_kids,141,26
3_towns,Stafford,2018,single_w_kids,370,133
3_towns,Stamford,2018,single_w_kids,3719,398
3_towns,Sterling,2018,single_w_kids,183,46
3_towns,Stonington,2018,single_w_kids,642,-40
3_towns,Stratford,2018,single_w_kids,1707,339
3_towns,Suffield,2018,single_w_kids,429,140
3_towns,Thomaston,2018,single_w_kids,124,-32
3_towns,Thompson,2018,single_w_kids,174,-154
3_towns,Tolland,2018,single_w_kids,195,-69
3_towns,Torrington,2018,single_w_kids,1449,-55
3_towns,Trumbull,2018,single_w_kids,502,-46
3_towns,Union,2018,single_w_kids,13,-9
3_towns,Vernon,2018,single_w_kids,1235,113
3_towns,Voluntown,2018,single_w_kids,72,-16
3_towns,Wallingford,2018,single_w_kids,820,-471
3_towns,Warren,2018,single_w_kids,18,-6
3_towns,Washington,2018,single_w_kids,40,-12
3_towns,Waterbury,2018,single_w_kids,6575,-1206
3_towns,Waterford,2018,single_w_kids,478,104
3_towns,Watertown,2018,single_w_kids,418,35
3_towns,West Hartford,2018,single_w_kids,1702,34
3_towns,West Haven,2018,single_w_kids,2196,-57
3_towns,Westbrook,2018,single_w_kids,54,-142
3_towns,Weston,2018,single_w_kids,119,-54
3_towns,Westport,2018,single_w_kids,477,1
3_towns,Wethersfield,2018,single_w_kids,621,-15
3_towns,Willington,2018,single_w_kids,148,52
3_towns,Wilton,2018,single_w_kids,318,63
3_towns,Winchester,2018,single_w_kids,218,-269
3_towns,Windham,2018,single_w_kids,1733,382
3_towns,Windsor,2018,single_w_kids,682,-257
3_towns,Windsor Locks,2018,single_w_kids,297,-226
3_towns,Wolcott,2018,single_w_kids,372,-68
3_towns,Woodbridge,2018,single_w_kids,117,-37
3_towns,Woodbury,2018,single_w_kids,228,50
3_towns,Woodstock,2018,single_w_kids,103,-148
3_towns,Andover,2018,living_alone,275,16
3_towns,Ansonia,2018,living_alone,2492,411
3_towns,Ashford,2018,living_alone,579,155
3_towns,Avon,2018,living_alone,1678,91
3_towns,Barkhamsted,2018,living_alone,177,-68
3_towns,Beacon Falls,2018,living_alone,765,150
3_towns,Berlin,2018,living_alone,2009,474
3_towns,Bethany,2018,living_alone,288,66
3_towns,Bethel,2018,living_alone,1933,652
3_towns,Bethlehem,2018,living_alone,324,-19
3_towns,Bloomfield,2018,living_alone,2816,-203
3_towns,Bolton,2018,living_alone,367,-146
3_towns,Bozrah,2018,living_alone,175,-72
3_towns,Branford,2018,living_alone,4262,490
3_towns,Bridgeport,2018,living_alone,14467,-1881
3_towns,Bridgewater,2018,living_alone,156,-16
3_towns,Bristol,2018,living_alone,7806,73
3_towns,Brookfield,2018,living_alone,1289,270
3_towns,Brooklyn,2018,living_alone,786,343
3_towns,Burlington,2018,living_alone,487,60
3_towns,Canaan,2018,living_alone,149,-72
3_towns,Canterbury,2018,living_alone,267,-195
3_towns,Canton,2018,living_alone,1074,72
3_towns,Chaplin,2018,living_alone,215,8
3_towns,Cheshire,2018,living_alone,2217,576
3_towns,Chester,2018,living_alone,482,75
3_towns,Clinton,2018,living_alone,1429,185
3_towns,Colchester,2018,living_alone,1242,241
3_towns,Colebrook,2018,living_alone,138,20
3_towns,Columbia,2018,living_alone,266,-103
3_towns,Cornwall,2018,living_alone,148,-52
3_towns,Coventry,2018,living_alone,1021,104
3_towns,Cromwell,2018,living_alone,1978,458
3_towns,Danbury,2018,living_alone,8018,-261
3_towns,Darien,2018,living_alone,1031,-133
3_towns,Deep River,2018,living_alone,512,71
3_towns,Derby,2018,living_alone,1699,88
3_towns,Durham,2018,living_alone,488,145
3_towns,East Granby,2018,living_alone,496,62
3_towns,East Haddam,2018,living_alone,880,144
3_towns,East Hampton,2018,living_alone,1114,232
3_towns,East Hartford,2018,living_alone,5528,-299
3_towns,East Haven,2018,living_alone,3572,290
3_towns,East Lyme,2018,living_alone,1928,223
3_towns,East Windsor,2018,living_alone,1578,341
3_towns,Eastford,2018,living_alone,153,44
3_towns,Easton,2018,living_alone,508,190
3_towns,Ellington,2018,living_alone,2643,1273
3_towns,Enfield,2018,living_alone,4619,393
3_towns,Essex,2018,living_alone,922,162
3_towns,Fairfield,2018,living_alone,4337,154
3_towns,Farmington,2018,living_alone,3291,177
3_towns,Franklin,2018,living_alone,185,26
3_towns,Glastonbury,2018,living_alone,3429,631
3_towns,Goshen,2018,living_alone,262,-3
3_towns,Granby,2018,living_alone,804,-61
3_towns,Greenwich,2018,living_alone,5140,-447
3_towns,Griswold,2018,living_alone,1069,-410
3_towns,Groton,2018,living_alone,5400,577
3_towns,Guilford,2018,living_alone,1906,-191
3_towns,Haddam,2018,living_alone,548,-106
3_towns,Hamden,2018,living_alone,7414,-144
3_towns,Hampton,2018,living_alone,198,77
3_towns,Hartford,2018,living_alone,16435,407
3_towns,Hartland,2018,living_alone,200,105
3_towns,Harwinton,2018,living_alone,226,-157
3_towns,Hebron,2018,living_alone,612,296
3_towns,Kent,2018,living_alone,349,-2
3_towns,Killingly,2018,living_alone,2098,257
3_towns,Killingworth,2018,living_alone,382,10
3_towns,Lebanon,2018,living_alone,475,-169
3_towns,Ledyard,2018,living_alone,1265,116
3_towns,Lisbon,2018,living_alone,364,35
3_towns,Litchfield,2018,living_alone,1060,104
3_towns,Lyme,2018,living_alone,256,25
3_towns,Madison,2018,living_alone,1552,360
3_towns,Manchester,2018,living_alone,7261,-323
3_towns,Mansfield,2018,living_alone,1424,53
3_towns,Marlborough,2018,living_alone,355,132
3_towns,Meriden,2018,living_alone,10350,3587
3_towns,Middlebury,2018,living_alone,548,66
3_towns,Middlefield,2018,living_alone,512,102
3_towns,Middletown,2018,living_alone,6943,-144
3_towns,Milford,2018,living_alone,6571,493
3_towns,Monroe,2018,living_alone,1270,179
3_towns,Montville,2018,living_alone,1358,-250
3_towns,Morris,2018,living_alone,215,-3
3_towns,Naugatuck,2018,living_alone,2778,-507
3_towns,New Britain,2018,living_alone,9294,-587
3_towns,New Canaan,2018,living_alone,1401,150
3_towns,New Fairfield,2018,living_alone,868,39
3_towns,New Hartford,2018,living_alone,654,151
3_towns,New Haven,2018,living_alone,20530,3327
3_towns,New London,2018,living_alone,4615,732
3_towns,New Milford,2018,living_alone,2522,61
3_towns,Newington,2018,living_alone,4026,594
3_towns,Newtown,2018,living_alone,1923,521
3_towns,Norfolk,2018,living_alone,227,44
3_towns,North Branford,2018,living_alone,1236,31
3_towns,North Canaan,2018,living_alone,508,65
3_towns,North Haven,2018,living_alone,1997,192
3_towns,North Stonington,2018,living_alone,526,151
3_towns,Norwalk,2018,living_alone,9820,-1782
3_towns,Norwich,2018,living_alone,5493,689
3_towns,Old Lyme,2018,living_alone,898,125
3_towns,Old Saybrook,2018,living_alone,1192,-184
3_towns,Orange,2018,living_alone,854,-48
3_towns,Oxford,2018,living_alone,714,171
3_towns,Plainfield,2018,living_alone,1414,119
3_towns,Plainville,2018,living_alone,2681,154
3_towns,Plymouth,2018,living_alone,1316,329
3_towns,Pomfret,2018,living_alone,542,243
3_towns,Portland,2018,living_alone,1045,210
3_towns,Preston,2018,living_alone,459,193
3_towns,Prospect,2018,living_alone,744,183
3_towns,Putnam,2018,living_alone,1167,-132
3_towns,Redding,2018,living_alone,784,-29
3_towns,Ridgefield,2018,living_alone,1543,-147
3_towns,Rocky Hill,2018,living_alone,3091,300
3_towns,Roxbury,2018,living_alone,219,-41
3_towns,Salem,2018,living_alone,217,-83
3_towns,Salisbury,2018,living_alone,578,212
3_towns,Scotland,2018,living_alone,125,38
3_towns,Seymour,2018,living_alone,1941,142
3_towns,Sharon,2018,living_alone,417,45
3_towns,Shelton,2018,living_alone,4358,576
3_towns,Sherman,2018,living_alone,368,143
3_towns,Simsbury,2018,living_alone,2105,340
3_towns,Somers,2018,living_alone,516,90
3_towns,South Windsor,2018,living_alone,2282,130
3_towns,Southbury,2018,living_alone,2532,63
3_towns,Southington,2018,living_alone,4401,452
3_towns,Sprague,2018,living_alone,359,7
3_towns,Stafford,2018,living_alone,1258,44
3_towns,Stamford,2018,living_alone,14251,794
3_towns,Sterling,2018,living_alone,231,15
3_towns,Stonington,2018,living_alone,2585,382
3_towns,Stratford,2018,living_alone,5407,-168
3_towns,Suffield,2018,living_alone,923,-409
3_towns,Thomaston,2018,living_alone,938,51
3_towns,Thompson,2018,living_alone,836,-17
3_towns,Tolland,2018,living_alone,797,193
3_towns,Torrington,2018,living_alone,4489,-709
3_towns,Trumbull,2018,living_alone,2427,291
3_towns,Union,2018,living_alone,69,29
3_towns,Vernon,2018,living_alone,4430,189
3_towns,Voluntown,2018,living_alone,240,79
3_towns,Wallingford,2018,living_alone,6015,1345
3_towns,Warren,2018,living_alone,93,6
3_towns,Washington,2018,living_alone,375,-181
3_towns,Waterbury,2018,living_alone,13944,86
3_towns,Waterford,2018,living_alone,2207,-26
3_towns,Watertown,2018,living_alone,2408,250
3_towns,West Hartford,2018,living_alone,7061,-141
3_towns,West Haven,2018,living_alone,6005,-354
3_towns,Westbrook,2018,living_alone,998,190
3_towns,Weston,2018,living_alone,488,70
3_towns,Westport,2018,living_alone,2139,422
3_towns,Wethersfield,2018,living_alone,3263,-164
3_towns,Willington,2018,living_alone,581,107
3_towns,Wilton,2018,living_alone,857,-127
3_towns,Winchester,2018,living_alone,1357,143
3_towns,Windham,2018,living_alone,2574,-57
3_towns,Windsor,2018,living_alone,2897,332
3_towns,Windsor Locks,2018,living_alone,1716,145
3_towns,Wolcott,2018,living_alone,1266,37
3_towns,Woodbridge,2018,living_alone,501,-143
3_towns,Woodbury,2018,living_alone,1146,-54
3_towns,Woodstock,2018,living_alone,788,-11
3_towns,Andover,2018,other_households,126,-113
3_towns,Ansonia,2018,other_households,1494,89
3_towns,Ashford,2018,other_households,274,48
3_towns,Avon,2018,other_households,386,-262
3_towns,Barkhamsted,2018,other_households,190,100
3_towns,Beacon Falls,2018,other_households,283,125
3_towns,Berlin,2018,other_households,965,-1
3_towns,Bethany,2018,other_households,150,38
3_towns,Bethel,2018,other_households,761,253
3_towns,Bethlehem,2018,other_households,151,-18
3_towns,Bloomfield,2018,other_households,1530,145
3_towns,Bolton,2018,other_households,239,-18
3_towns,Bozrah,2018,other_households,137,25
3_towns,Branford,2018,other_households,1545,-178
3_towns,Bridgeport,2018,other_households,11136,1401
3_towns,Bridgewater,2018,other_households,82,35
3_towns,Bristol,2018,other_households,3871,294
3_towns,Brookfield,2018,other_households,653,70
3_towns,Brooklyn,2018,other_households,241,-41
3_towns,Burlington,2018,other_households,389,181
3_towns,Canaan,2018,other_households,68,23
3_towns,Canterbury,2018,other_households,208,-68
3_towns,Canton,2018,other_households,273,-117
3_towns,Chaplin,2018,other_households,167,51
3_towns,Cheshire,2018,other_households,917,128
3_towns,Chester,2018,other_households,200,-39
3_towns,Clinton,2018,other_households,766,151
3_towns,Colchester,2018,other_households,714,148
3_towns,Colebrook,2018,other_households,76,15
3_towns,Columbia,2018,other_households,138,-66
3_towns,Cornwall,2018,other_households,54,-19
3_towns,Coventry,2018,other_households,706,353
3_towns,Cromwell,2018,other_households,630,48
3_towns,Danbury,2018,other_households,4987,690
3_towns,Darien,2018,other_households,398,121
3_towns,Deep River,2018,other_households,265,69
3_towns,Derby,2018,other_households,838,327
3_towns,Durham,2018,other_households,180,-20
3_towns,East Granby,2018,other_households,244,123
3_towns,East Haddam,2018,other_households,385,82
3_towns,East Hampton,2018,other_households,621,28
3_towns,East Hartford,2018,other_households,3949,218
3_towns,East Haven,2018,other_households,1821,-20
3_towns,East Lyme,2018,other_households,904,210
3_towns,East Windsor,2018,other_households,655,7
3_towns,Eastford,2018,other_households,80,30
3_towns,Easton,2018,other_households,246,65
3_towns,Ellington,2018,other_households,705,185
3_towns,Enfield,2018,other_households,2551,155
3_towns,Essex,2018,other_households,336,-48
3_towns,Fairfield,2018,other_households,2117,351
3_towns,Farmington,2018,other_households,1116,276
3_towns,Franklin,2018,other_households,61,-11
3_towns,Glastonbury,2018,other_households,1282,96
3_towns,Goshen,2018,other_households,54,-57
3_towns,Granby,2018,other_households,199,-222
3_towns,Greenwich,2018,other_households,2140,52
3_towns,Griswold,2018,other_households,555,-95
3_towns,Groton,2018,other_households,2189,-185
3_towns,Guilford,2018,other_households,759,230
3_towns,Haddam,2018,other_households,297,2
3_towns,Hamden,2018,other_households,3667,107
3_towns,Hampton,2018,other_households,101,12
3_towns,Hartford,2018,other_households,10908,1561
3_towns,Hartland,2018,other_households,104,18
3_towns,Harwinton,2018,other_households,275,115
3_towns,Hebron,2018,other_households,246,106
3_towns,Kent,2018,other_households,225,111
3_towns,Killingly,2018,other_households,1066,150
3_towns,Killingworth,2018,other_households,238,131
3_towns,Lebanon,2018,other_households,577,197
3_towns,Ledyard,2018,other_households,652,145
3_towns,Lisbon,2018,other_households,155,27
3_towns,Litchfield,2018,other_households,449,107
3_towns,Lyme,2018,other_households,127,58
3_towns,Madison,2018,other_households,576,77
3_towns,Manchester,2018,other_households,4367,532
3_towns,Mansfield,2018,other_households,1796,571
3_towns,Marlborough,2018,other_households,241,78
3_towns,Meriden,2018,other_households,4026,603
3_towns,Middlebury,2018,other_households,341,147
3_towns,Middlefield,2018,other_households,160,-42
3_towns,Middletown,2018,other_households,3085,-193
3_towns,Milford,2018,other_households,3042,557
3_towns,Monroe,2018,other_households,705,-10
3_towns,Montville,2018,other_households,1249,613
3_towns,Morris,2018,other_households,81,-43
3_towns,Naugatuck,2018,other_households,2031,573
3_towns,New Britain,2018,other_households,5355,49
3_towns,New Canaan,2018,other_households,481,-98
3_towns,New Fairfield,2018,other_households,491,-7
3_towns,New Hartford,2018,other_households,209,36
3_towns,New Haven,2018,other_households,10172,-293
3_towns,New London,2018,other_households,2044,85
3_towns,New Milford,2018,other_households,1594,443
3_towns,Newington,2018,other_households,1715,-115
3_towns,Newtown,2018,other_households,780,57
3_towns,Norfolk,2018,other_households,101,15
3_towns,North Branford,2018,other_households,598,85
3_towns,North Canaan,2018,other_households,254,105
3_towns,North Haven,2018,other_households,1070,45
3_towns,North Stonington,2018,other_households,153,-156
3_towns,Norwalk,2018,other_households,5362,775
3_towns,Norwich,2018,other_households,2641,-209
3_towns,Old Lyme,2018,other_households,272,-56
3_towns,Old Saybrook,2018,other_households,592,238
3_towns,Orange,2018,other_households,513,112
3_towns,Oxford,2018,other_households,444,138
3_towns,Plainfield,2018,other_households,962,286
3_towns,Plainville,2018,other_households,921,199
3_towns,Plymouth,2018,other_households,749,278
3_towns,Pomfret,2018,other_households,202,0
3_towns,Portland,2018,other_households,578,186
3_towns,Preston,2018,other_households,236,84
3_towns,Prospect,2018,other_households,431,190
3_towns,Putnam,2018,other_households,814,214
3_towns,Redding,2018,other_households,286,5
3_towns,Ridgefield,2018,other_households,623,97
3_towns,Rocky Hill,2018,other_households,1077,313
3_towns,Roxbury,2018,other_households,66,9
3_towns,Salem,2018,other_households,236,150
3_towns,Salisbury,2018,other_households,98,-73
3_towns,Scotland,2018,other_households,70,-8
3_towns,Seymour,2018,other_households,844,-35
3_towns,Sharon,2018,other_households,105,16
3_towns,Shelton,2018,other_households,1885,385
3_towns,Sherman,2018,other_households,153,-37
3_towns,Simsbury,2018,other_households,718,57
3_towns,Somers,2018,other_households,440,155
3_towns,South Windsor,2018,other_households,860,-155
3_towns,Southbury,2018,other_households,597,60
3_towns,Southington,2018,other_households,1709,-229
3_towns,Sprague,2018,other_households,118,29
3_towns,Stafford,2018,other_households,839,215
3_towns,Stamford,2018,other_households,8143,578
3_towns,Sterling,2018,other_households,308,65
3_towns,Stonington,2018,other_households,863,150
3_towns,Stratford,2018,other_households,2936,336
3_towns,Suffield,2018,other_households,484,-125
3_towns,Thomaston,2018,other_households,444,-23
3_towns,Thompson,2018,other_households,355,-111
3_towns,Tolland,2018,other_households,374,-141
3_towns,Torrington,2018,other_households,2228,135
3_towns,Trumbull,2018,other_households,1042,127
3_towns,Union,2018,other_households,27,-9
3_towns,Vernon,2018,other_households,2289,508
3_towns,Voluntown,2018,other_households,111,-15
3_towns,Wallingford,2018,other_households,2345,104
3_towns,Warren,2018,other_households,69,8
3_towns,Washington,2018,other_households,201,24
3_towns,Waterbury,2018,other_households,7131,282
3_towns,Waterford,2018,other_households,1116,392
3_towns,Watertown,2018,other_households,990,227
3_towns,West Hartford,2018,other_households,3279,642
3_towns,West Haven,2018,other_households,4097,387
3_towns,Westbrook,2018,other_households,489,197
3_towns,Weston,2018,other_households,261,102
3_towns,Westport,2018,other_households,683,119
3_towns,Wethersfield,2018,other_households,1350,161
3_towns,Willington,2018,other_households,619,-35
3_towns,Wilton,2018,other_households,418,112
3_towns,Winchester,2018,other_households,919,288
3_towns,Windham,2018,other_households,1732,225
3_towns,Windsor,2018,other_households,1720,315
3_towns,Windsor Locks,2018,other_households,908,147
3_towns,Wolcott,2018,other_households,904,386
3_towns,Woodbridge,2018,other_households,351,88
3_towns,Woodbury,2018,other_households,432,-72
3_towns,Woodstock,2018,other_households,200,-151
3_towns,Andover,2018,total_households,1235,-41
3_towns,Ansonia,2018,total_households,7452,-170
3_towns,Ashford,2018,total_households,1780,94
3_towns,Avon,2018,total_households,6968,182
3_towns,Barkhamsted,2018,total_households,1364,-43
3_towns,Beacon Falls,2018,total_households,2466,188
3_towns,Berlin,2018,total_households,8243,776
3_towns,Bethany,2018,total_households,1967,79
3_towns,Bethel,2018,total_households,7271,681
3_towns,Bethlehem,2018,total_households,1306,-179
3_towns,Bloomfield,2018,total_households,8613,-83
3_towns,Bolton,2018,total_households,1803,-258
3_towns,Bozrah,2018,total_households,989,-109
3_towns,Branford,2018,total_households,12430,311
3_towns,Bridgeport,2018,total_households,50547,-1734
3_towns,Bridgewater,2018,total_households,710,-24
3_towns,Bristol,2018,total_households,24460,-506
3_towns,Brookfield,2018,total_households,6190,321
3_towns,Brooklyn,2018,total_households,3126,472
3_towns,Burlington,2018,total_households,3367,184
3_towns,Canaan,2018,total_households,531,-48
3_towns,Canterbury,2018,total_households,1839,-126
3_towns,Canton,2018,total_households,4076,75
3_towns,Chaplin,2018,total_households,910,-22
3_towns,Cheshire,2018,total_households,10162,948
3_towns,Chester,2018,total_households,1720,100
3_towns,Clinton,2018,total_households,5460,26
3_towns,Colchester,2018,total_households,5973,137
3_towns,Colebrook,2018,total_households,588,34
3_towns,Columbia,2018,total_households,2073,-36
3_towns,Cornwall,2018,total_households,571,-107
3_towns,Coventry,2018,total_households,4774,7
3_towns,Cromwell,2018,total_households,5819,370
3_towns,Danbury,2018,total_households,29736,184
3_towns,Darien,2018,total_households,6858,145
3_towns,Deep River,2018,total_households,1892,-1
3_towns,Derby,2018,total_households,5011,37
3_towns,Durham,2018,total_households,2665,105
3_towns,East Granby,2018,total_households,2125,120
3_towns,East Haddam,2018,total_households,3683,83
3_towns,East Hampton,2018,total_households,4975,469
3_towns,East Hartford,2018,total_households,19060,-1141
3_towns,East Haven,2018,total_households,11113,-393
3_towns,East Lyme,2018,total_households,7287,245
3_towns,East Windsor,2018,total_households,4802,360
3_towns,Eastford,2018,total_households,698,58
3_towns,Easton,2018,total_households,2805,367
3_towns,Ellington,2018,total_households,7141,1182
3_towns,Enfield,2018,total_households,16472,76
3_towns,Essex,2018,total_households,3010,7
3_towns,Fairfield,2018,total_households,20595,1375
3_towns,Farmington,2018,total_households,10455,101
3_towns,Franklin,2018,total_households,722,-37
3_towns,Glastonbury,2018,total_households,13562,681
3_towns,Goshen,2018,total_households,1095,-128
3_towns,Granby,2018,total_households,4193,-95
3_towns,Greenwich,2018,total_households,22251,-232
3_towns,Griswold,2018,total_households,4564,-337
3_towns,Groton,2018,total_households,15703,-252
3_towns,Guilford,2018,total_households,8314,-452
3_towns,Haddam,2018,total_households,3209,171
3_towns,Hamden,2018,total_households,22945,-1154
3_towns,Hampton,2018,total_households,773,40
3_towns,Hartford,2018,total_households,45879,-194
3_towns,Hartland,2018,total_households,782,56
3_towns,Harwinton,2018,total_households,1937,-160
3_towns,Hebron,2018,total_households,3476,200
3_towns,Kent,2018,total_households,1138,-161
3_towns,Killingly,2018,total_households,6875,17
3_towns,Killingworth,2018,total_households,2305,-125
3_towns,Lebanon,2018,total_households,2847,46
3_towns,Ledyard,2018,total_households,5795,211
3_towns,Lisbon,2018,total_households,1682,62
3_towns,Litchfield,2018,total_households,3474,-40
3_towns,Lyme,2018,total_households,1060,70
3_towns,Madison,2018,total_households,6911,227
3_towns,Manchester,2018,total_households,23942,-469
3_towns,Mansfield,2018,total_households,5514,-375
3_towns,Marlborough,2018,total_households,2350,212
3_towns,Meriden,2018,total_households,26218,2357
3_towns,Middlebury,2018,total_households,2699,33
3_towns,Middlefield,2018,total_households,1827,151
3_towns,Middletown,2018,total_households,19054,-1583
3_towns,Milford,2018,total_households,22065,771
3_towns,Monroe,2018,total_households,6703,119
3_towns,Montville,2018,total_households,6749,-10
3_towns,Morris,2018,total_households,866,-117
3_towns,Naugatuck,2018,total_households,11659,-710
3_towns,New Britain,2018,total_households,28383,-1078
3_towns,New Canaan,2018,total_households,7084,317
3_towns,New Fairfield,2018,total_households,5019,290
3_towns,New Hartford,2018,total_households,2598,-3
3_towns,New Haven,2018,total_households,49770,1351
3_towns,New London,2018,total_households,10975,752
3_towns,New Milford,2018,total_households,10434,-225
3_towns,Newington,2018,total_households,12394,263
3_towns,Newtown,2018,total_households,9840,989
3_towns,Norfolk,2018,total_households,679,17
3_towns,North Branford,2018,total_households,5451,10
3_towns,North Canaan,2018,total_households,1358,-167
3_towns,North Haven,2018,total_households,8785,-169
3_towns,North Stonington,2018,total_households,2038,-74
3_towns,Norwalk,2018,total_households,33923,-1210
3_towns,Norwich,2018,total_households,16271,104
3_towns,Old Lyme,2018,total_households,3189,-1
3_towns,Old Saybrook,2018,total_households,4354,-237
3_towns,Orange,2018,total_households,4939,-57
3_towns,Oxford,2018,total_households,4510,260
3_towns,Plainfield,2018,total_households,5710,124
3_towns,Plainville,2018,total_households,7722,300
3_towns,Plymouth,2018,total_households,4733,109
3_towns,Pomfret,2018,total_households,1665,93
3_towns,Portland,2018,total_households,3842,83
3_towns,Preston,2018,total_households,1835,25
3_towns,Prospect,2018,total_households,3367,67
3_towns,Putnam,2018,total_households,3949,-26
3_towns,Redding,2018,total_households,3440,15
3_towns,Ridgefield,2018,total_households,8983,391
3_towns,Rocky Hill,2018,total_households,8599,555
3_towns,Roxbury,2018,total_households,888,-69
3_towns,Salem,2018,total_households,1604,32
3_towns,Salisbury,2018,total_households,1675,79
3_towns,Scotland,2018,total_households,634,22
3_towns,Seymour,2018,total_households,6239,-205
3_towns,Sharon,2018,total_households,1296,111
3_towns,Shelton,2018,total_households,16351,1522
3_towns,Sherman,2018,total_households,1477,176
3_towns,Simsbury,2018,total_households,9279,709
3_towns,Somers,2018,total_households,3466,127
3_towns,South Windsor,2018,total_households,9847,380
3_towns,Southbury,2018,total_households,7900,477
3_towns,Southington,2018,total_households,17028,661
3_towns,Sprague,2018,total_households,1187,-37
3_towns,Stafford,2018,total_households,4662,-88
3_towns,Stamford,2018,total_households,49510,3114
3_towns,Sterling,2018,total_households,1405,21
3_towns,Stonington,2018,total_households,8100,199
3_towns,Stratford,2018,total_households,20084,446
3_towns,Suffield,2018,total_households,5032,-160
3_towns,Thomaston,2018,total_households,3134,-80
3_towns,Thompson,2018,total_households,3551,-78
3_towns,Tolland,2018,total_households,5159,-114
3_towns,Torrington,2018,total_households,14429,-1178
3_towns,Trumbull,2018,total_households,12427,602
3_towns,Union,2018,total_households,360,30
3_towns,Vernon,2018,total_households,13086,-13
3_towns,Voluntown,2018,total_households,1007,18
3_towns,Wallingford,2018,total_households,18518,945
3_towns,Warren,2018,total_households,569,-11
3_towns,Washington,2018,total_households,1394,-273
3_towns,Waterbury,2018,total_households,40579,-3110
3_towns,Waterford,2018,total_households,7825,-232
3_towns,Watertown,2018,total_households,8522,-6
3_towns,West Hartford,2018,total_households,24491,-160
3_towns,West Haven,2018,total_households,19576,-2065
3_towns,Westbrook,2018,total_households,3077,298
3_towns,Weston,2018,total_households,3473,203
3_towns,Westport,2018,total_households,9896,594
3_towns,Wethersfield,2018,total_households,10843,-240
3_towns,Willington,2018,total_households,2483,159
3_towns,Wilton,2018,total_households,6028,34
3_towns,Winchester,2018,total_households,4559,45
3_towns,Windham,2018,total_households,8491,-478
3_towns,Windsor,2018,total_households,10844,-132
3_towns,Windsor Locks,2018,total_households,5253,6
3_towns,Wolcott,2018,total_households,5880,-49
3_towns,Woodbridge,2018,total_households,2931,-455
3_towns,Woodbury,2018,total_households,4139,-77
3_towns,Woodstock,2018,total_households,3043,-83
