County,City,CityOld,ProjectID,SubsidyClass,SubsidySubclass,EndDateList,Total,UnitLower,UnitUpper,ProjectName,Latitude,Longitude,RowID,Clean_Proj,Group Flag,ProjectID2
fairfield,bethel,Bethel,8d576ef9-d937-4096-84e6-e5e6b0fe5796,Deed,30 years,(),11,11.0,11.0,Wooster Woods,41.385627299999996,-73.41551179999998,0,wooster woods,,b4e5a3e4-8743-4c8b-91d4-3ac8a44401fe
fairfield,bethel,Bethel,2cd6d836-1845-4946-8d7d-c8e5ed95a212,Deed,30 years,(),28,28.0,28.0,Lexington Meadows,41.3920466,-73.40943929999999,1,lexington meadows,,31d9f28e-7061-4669-9b6a-691657129cfe
fairfield,bethel,Bethel,0b214140-8ab9-4f55-808e-7d25392632ea,Deed,until land transfer,(),1,1.0,1.0,0b214140-8ab9-4f55-808e-7d25392632ea,41.3974441,-73.3963,2,0b2141408ab94f55808e7d25392632ea,,0431c06b-659c-4c78-a509-df10f4ef943d
fairfield,bethel,Bethel,78436f39-caf7-46f0-a83f-bd631e760766,Deed,10 years,(),1,1.0,1.0,78436f39-caf7-46f0-a83f-bd631e760766,41.3975228,-73.37669509999998,3,78436f39caf746f0a83fbd631e760766,,41a97852-f925-4d01-9706-2becee482a00
fairfield,bethel,Bethel,8e1fb5ae-f0f8-4b97-bba5-49d16f66745a,Deed,until land transfer,(),1,1.0,1.0,8e1fb5ae-f0f8-4b97-bba5-49d16f66745a,41.39824309999999,-73.4035061,4,8e1fb5aef0f84b97bba549d16f66745a,,37511367-f728-4c54-8a0f-feba8841da3f
fairfield,bethel,Bethel,897a0b38-4c5a-4883-8045-7a17f109ccf2,Deed,until land transfer,(),1,1.0,1.0,897a0b38-4c5a-4883-8045-7a17f109ccf2,41.4004081,-73.38949659999999,5,897a0b384c5a488380457a17f109ccf2,,c868737f-1c9d-456c-a07b-986b736fbd10
fairfield,bethel,Bethel,29d94e24-6201-4987-9ccd-b6a6187e609c,Deed,10 years,(),1,1.0,1.0,29d94e24-6201-4987-9ccd-b6a6187e609c,41.403869,-73.39718640000001,6,29d94e24620149879ccdb6a6187e609c,,96680836-bddb-4490-908a-1082a0ce2908
fairfield,bethel,Bethel,87a9fd69-d372-46da-92ff-3722ba1216bf,Deed,10 years,(),1,1.0,1.0,87a9fd69-d372-46da-92ff-3722ba1216bf,41.408173,-73.3855933,7,87a9fd69d37246da92ff3722ba1216bf,,a42c447c-3574-42ce-abc2-52da3cecb5b3
fairfield,bethel,Bethel,9c2ced25-295a-4ec1-b72a-1848214f754b,Deed,until land transfer,(),1,1.0,1.0,9c2ced25-295a-4ec1-b72a-1848214f754b,41.4105633,-73.38841740000001,8,9c2ced25295a4ec1b72a1848214f754b,,825c0a0b-482a-4da7-b0ac-8fa538727eb0
fairfield,bethel,Bethel,bab20939-5409-41f3-b21e-a9f820958ed0,Deed,10 years,(),1,1.0,1.0,bab20939-5409-41f3-b21e-a9f820958ed0,41.4157649,-73.396772,9,bab20939540941f3b21ea9f820958ed0,,30454fbd-d9b2-45c9-be42-fe0a5240ac5b
fairfield,bethel,Bethel,395b0e09-4283-482b-97bd-186d4f0e8cc4,Deed,until land transfer,(),1,1.0,1.0,395b0e09-4283-482b-97bd-186d4f0e8cc4,41.4203571,-73.38130100000001,10,395b0e094283482b97bd186d4f0e8cc4,,ac30682d-9cd5-49e2-91cd-1fb197b6c5f4
fairfield,bethel,Bethel,ed934c34-db5d-4c3b-850d-b1d396002826,Deed,until land transfer,(),1,1.0,1.0,ed934c34-db5d-4c3b-850d-b1d396002826,41.3447794,-73.4171233,11,ed934c34db5d4c3b850db1d396002826,,5d163cb9-e888-4ea0-82de-a273958a9ad4
fairfield,bethel,Bethel,6d241d14-e382-4b5d-8c37-499156a711a9,Deed,until land transfer,(),1,1.0,1.0,6d241d14-e382-4b5d-8c37-499156a711a9,41.345968,-73.36725600000001,12,6d241d14e3824b5d8c37499156a711a9,,37031561-bbca-44d0-af4e-2268c74dc305
fairfield,bethel,Bethel,c7109be7-dc48-4a4d-ba9d-e3c917f98666,Deed,until land transfer,(),1,1.0,1.0,c7109be7-dc48-4a4d-ba9d-e3c917f98666,41.3553423,-73.37512939999998,13,c7109be7dc484a4dba9de3c917f98666,,7b7f2193-d0bb-48f3-bbd5-de008c56a5f1
fairfield,bethel,Bethel,d670d2ff-6c8b-4c77-90d6-202aaa0ac731,Deed,until land transfer,(),1,1.0,1.0,d670d2ff-6c8b-4c77-90d6-202aaa0ac731,41.355731799999994,-73.4086373,14,d670d2ff6c8b4c7790d6202aaa0ac731,,df5746e2-8a6b-4d89-9c58-830a932d9b61
fairfield,bethel,Bethel,d7cd0271-4272-43d8-a406-c227210a3bb5,Deed,40 years,(),1,1.0,1.0,d7cd0271-4272-43d8-a406-c227210a3bb5,41.36047960000001,-73.40805290000002,15,d7cd0271427243d8a406c227210a3bb5,,54bea46c-1b71-44cb-96ce-c802d7294d38
fairfield,bethel,Bethel,7561a343-998b-42ef-b9f9-db0c1f288ad8,Deed,40 years,(),1,1.0,1.0,7561a343-998b-42ef-b9f9-db0c1f288ad8,41.36047960000001,-73.40805290000002,16,7561a343998b42efb9f9db0c1f288ad8,,5d668675-03e7-432c-a70d-53143fb54f38
fairfield,bethel,Bethel,e088d004-1af8-424e-9811-9795624f971c,Deed,40 years,(),1,1.0,1.0,e088d004-1af8-424e-9811-9795624f971c,41.36047960000001,-73.40805290000002,17,e088d0041af8424e98119795624f971c,,9f0a223f-ceb2-475f-8c59-6e30387afdb5
fairfield,bethel,Bethel,4f8342d8-4791-4143-b83b-19fd2f96b933,Deed,40 years,(),1,1.0,1.0,4f8342d8-4791-4143-b83b-19fd2f96b933,41.36047960000001,-73.40805290000002,18,4f8342d847914143b83b19fd2f96b933,,24f2e8ac-6742-4a3d-8b76-e067b6ad95b4
fairfield,bethel,Bethel,6e458d5f-aeb7-4a22-ba55-0dd97581fb95,Deed,40 years,(),1,1.0,1.0,6e458d5f-aeb7-4a22-ba55-0dd97581fb95,41.36047960000001,-73.40805290000002,19,6e458d5faeb74a22ba550dd97581fb95,,ad2f8ac4-1557-4f65-a5c1-515c17576507
fairfield,bethel,Bethel,da734c09-f4a6-4f78-b805-b588e1810df6,Deed,10 years,(),1,1.0,1.0,da734c09-f4a6-4f78-b805-b588e1810df6,41.3626165,-73.41219679999998,20,da734c09f4a64f78b805b588e1810df6,,3f14d631-cdb2-4969-972e-484c7b73f21e
fairfield,bethel,Bethel,0c0f0354-ac80-4fa7-acb0-5118f1b07e69,Deed,until land transfer,(),1,1.0,1.0,0c0f0354-ac80-4fa7-acb0-5118f1b07e69,41.3663706,-73.39865979999998,21,0c0f0354ac804fa7acb05118f1b07e69,,f405adaa-719d-4b6a-b33b-858c7a1881c6
fairfield,bethel,Bethel,a52d5c1f-1319-4e46-9d5e-97c7d7e7ec1e,Deed,40 years,(),1,1.0,1.0,a52d5c1f-1319-4e46-9d5e-97c7d7e7ec1e,41.366516299999994,-73.4127953,22,a52d5c1f13194e469d5e97c7d7e7ec1e,,e57adc94-0fd6-438e-b412-dd8e96ea2207
fairfield,bethel,Bethel,40fad35a-2be7-45aa-812f-c4253a741cb5,Deed,40 years,(),6,6.0,6.0,40fad35a-2be7-45aa-812f-c4253a741cb5,41.366516299999994,-73.4127953,23,40fad35a2be745aa812fc4253a741cb5,,2427c31f-8c64-44b9-bb53-19d9935871b9
fairfield,bethel,Bethel,faedf9c1-fc13-4fa8-92f2-bfa2cbcfc5e6,Deed,40 years,(),1,1.0,1.0,faedf9c1-fc13-4fa8-92f2-bfa2cbcfc5e6,41.3677914,-73.41523559999999,24,faedf9c1fc134fa892f2bfa2cbcfc5e6,,8a44d91f-7e10-4929-86c8-e454b373a88c
fairfield,bethel,Bethel,ad8ed4f1-d902-466a-ac88-fec2d9b29096,Deed,40 years,(),1,1.0,1.0,ad8ed4f1-d902-466a-ac88-fec2d9b29096,41.3677914,-73.41523559999999,25,ad8ed4f1d902466aac88fec2d9b29096,,a2510227-3c98-431f-86af-21d54b990802
fairfield,bethel,Bethel,2dc9e393-1b0c-455c-af52-dc252263c6bf,Deed,until land transfer,(),1,1.0,1.0,2dc9e393-1b0c-455c-af52-dc252263c6bf,41.3711315,-73.40527879999998,26,2dc9e3931b0c455caf52dc252263c6bf,,8ece245f-591d-418d-a6a5-38bfc0683061
fairfield,bethel,Bethel,b17725a6-2de1-4b25-bad2-f28e62f9e75f,Deed,until land transfer,(),1,1.0,1.0,b17725a6-2de1-4b25-bad2-f28e62f9e75f,41.372185200000004,-73.4073162,27,b17725a62de14b25bad2f28e62f9e75f,,c7eb4d03-d50e-44d8-9cd8-174210b933d0
fairfield,bethel,Bethel,c08be12a-3731-4815-8473-2253b4d0cc32,Rural_Housing_Loans__Section_515,515 Rural Housing,"('2041-12-31',)",25,25.0,25.0,PHINEAS PARK APARTMENTS,41.372205,-73.41030390000002,28,phineas park ,,589a3c25-6d0f-4820-a1a8-bed78e5c6a74
fairfield,bethel,Bethel,8950f69a-1450-47f4-b3dd-ec5430b7f0aa,Deed,until land transfer,(),1,1.0,1.0,8950f69a-1450-47f4-b3dd-ec5430b7f0aa,41.374199499999996,-73.38074739999998,29,8950f69a145047f4b3ddec5430b7f0aa,,36b4a2c1-8f63-446a-a749-76bd66f6401f
fairfield,bethel,Bethel,09caf837-4980-44df-a1bf-c7b27dcda1fb,State_Subsidy,CT.Congregate Housing,nan,40,1.0,40.0,Simeon Village (Bishop Curtis),41.3751752,-73.41481030000001,30,simeon  bishop curtis,,54654e8e-49f1-4a0e-95b5-eac2fa2e6848
fairfield,bethel,BETHEL,b904887a-2582-4e81-b436-e6f7dec9d16f,Section_8_NonVoucher,LMSA,"('2035-09-30',)",101,40.0,40.0,b904887a-2582-4e81-b436-e6f7dec9d16f,41.3751752,-73.41481030000001,31,b904887a25824e81b436e6f7dec9d16f,,b6aac820-dc07-480f-bc0c-e1177dec635c
fairfield,bethel,Bethel,00554f6f-cb8e-4ef3-bd48-c873d19281a8,Deed,until land transfer,(),1,1.0,1.0,00554f6f-cb8e-4ef3-bd48-c873d19281a8,41.375473799999995,-73.3643993,32,00554f6fcb8e4ef3bd48c873d19281a8,,b1f2c697-486d-4bdb-afbf-7fd35029b357
fairfield,bethel,Bethel,6fef43b6-5b55-463f-a49c-9015357f8afb,Deed,10 years,(),1,1.0,1.0,6fef43b6-5b55-463f-a49c-9015357f8afb,41.3757127,-73.4056586,33,6fef43b65b55463fa49c9015357f8afb,,edfb3046-3b12-4ae4-8254-34c970255e79
fairfield,bethel,Bethel,273a6ee0-0be1-46fa-8d27-06382542dcd9,State_Subsidy,CT.Congregate Housing,nan,44,1.0,44.0,"Augustana Homes, Inc.",41.3758859,-73.414489,34,augustana homes inc,,460e310a-2ed7-441f-b583-9c33d36cd442
fairfield,bethel,Bethel,d33e22ef-df97-4401-9849-902db2490ec8,Deed,10 years,(),1,1.0,1.0,d33e22ef-df97-4401-9849-902db2490ec8,41.3802519,-73.386524,35,d33e22efdf9744019849902db2490ec8,,37085d93-a5a8-45ca-85bb-dfa96dcf6089
fairfield,bethel,Bethel,6083c1c0-b924-4465-a10e-312094efbc75,Deed,10 years,(),1,1.0,1.0,6083c1c0-b924-4465-a10e-312094efbc75,41.3807283,-73.40040959999999,36,6083c1c0b9244465a10e312094efbc75,,1d44cdc1-0a78-4fa7-b2a2-9e08edfbb488
fairfield,bethel,Bethel,926ddf0d-8bc5-4195-9bdc-7c6688294625,Section_8_NonVoucher,HFDA/8 NC,"('2019-12-31',)",40,40.0,40.0,REYNOLDS RIDGE,41.3823864,-73.39651629999999,37,reynolds ridge,bethel37,c06dfd9a-be2c-4c35-af6d-64c2a36e2fcf
fairfield,bethel,Bethel,fc4ab6ea-f55a-40f6-a0fd-02a5bceeea70,State_Subsidy,CT.Elderly,nan,40,1.0,40.0,Reynolds Ridge,41.3823864,-73.39651629999999,38,reynolds ridge,bethel37,c06dfd9a-be2c-4c35-af6d-64c2a36e2fcf
fairfield,bridgeport,Bridgeport,1b33d30e-8057-4c0c-89b7-2114f16c4807,Section_8_NonVoucher,202/8 NC,"('2022-08-31',)",86,85.0,85.0,SEYMOUR HOLLANDER,41.21182520000001,-73.2310602,39,seymour hollander,bridgeport39,67a1d98e-5d96-4e25-bfa5-f8a9c33e1782
fairfield,bridgeport,Bridgeport,1b33d30e-8057-4c0c-89b7-2114f16c4807,FHA_HUD_Multifamily_Mortgages,207/ 223(F) PUR/ REFIN HSG,"('2047-04-01',)",86,86.0,86.0,SEYMOUR HOLLANDER,41.21182520000001,-73.2310602,40,seymour hollander,bridgeport39,67a1d98e-5d96-4e25-bfa5-f8a9c33e1782
fairfield,bridgeport,Bridgeport,ba592666-feaa-4e34-a646-3de961a5b6ce,Deed,15 years,(),1,1.0,1.0,ba592666-feaa-4e34-a646-3de961a5b6ce,41.2066988,-73.21650869999998,41,ba592666feaa4e34a6463de961a5b6ce,,9cc157b9-d7e4-4d1d-a5c8-4e1c7ffbc750
fairfield,bridgeport,Bridgeport,b6ca335c-bd8b-4dff-a2e0-dec3d0ad414c,Deed,15 years,(),1,1.0,1.0,b6ca335c-bd8b-4dff-a2e0-dec3d0ad414c,41.2101241,-73.19408790000001,42,b6ca335cbd8b4dffa2e0dec3d0ad414c,,327a4e4a-f170-4f54-9701-52069b852dd2
fairfield,bridgeport,Bridgeport,b9d69bac-3e8e-430c-a9c8-a6dc984d8f83,HOME_Investment_Partnerships_Program,HOME,"('2023-02-28',)",1,1.0,1.0,b9d69bac-3e8e-430c-a9c8-a6dc984d8f83,41.210891700000005,-73.20642769999998,43,b9d69bac3e8e430ca9c8a6dc984d8f83,,2f6eba5e-fa6e-43be-a932-408873d86ec3
fairfield,bridgeport,Bridgeport,79568a4a-f932-4ed4-ba19-9159e77382af,State_Subsidy,CT.Elderly,nan,72,1.0,72.0,Bishop Curtis Homes (Augustana) - Jewett,41.2118414,-73.21713869999998,44,bishop curtis homes augustana  jewett,bridgeport44,f93cadeb-f284-4e89-8eb5-10c66761961e
fairfield,bridgeport,Bridgeport,819285b8-41e5-462f-b2ec-30a2a22878c7,FHA_HUD_Multifamily_Mortgages,542(B) QPE RISK SHARING-RECENT COMP,"('2029-07-01',)",445,186.0,186.0,BISHOP CURTIS/AUGUSTANA HOMES - JEWETT,41.2118414,-73.21713869999998,45,bishop curtis homes augustana  jewett,bridgeport44,f93cadeb-f284-4e89-8eb5-10c66761961e
fairfield,bridgeport,Bridgeport,819285b8-41e5-462f-b2ec-30a2a22878c7,Section_8_NonVoucher,HFDA/8 NC,"('2033-06-18',)",445,180.0,180.0,BISHOP CURTIS/AUGUSTANA HOMES - JEWETT,41.2118414,-73.21713869999998,46,bishop curtis homes augustana  jewett,bridgeport44,f93cadeb-f284-4e89-8eb5-10c66761961e
fairfield,bridgeport,Bridgeport,819285b8-41e5-462f-b2ec-30a2a22878c7,Section_8_NonVoucher,PRAC/202,"('2044-06-30', '2035-01-31')",445,72.0,120.0,BISHOP CURTIS/AUGUSTANA HOMES - JEWETT,41.2118414,-73.21713869999998,47,bishop curtis homes augustana  jewett,bridgeport44,f93cadeb-f284-4e89-8eb5-10c66761961e
fairfield,bridgeport,Bridgeport,d7694cfd-d37a-47a9-b707-261e21b367f0,Deed,15 years,(),1,1.0,1.0,d7694cfd-d37a-47a9-b707-261e21b367f0,41.2136206,-73.21296459999998,48,d7694cfdd37a47a9b707261e21b367f0,,ab318e07-2983-4713-be7b-1c94eb07620c
fairfield,bridgeport,Bridgeport,76465279-c7c3-462c-a85c-905fbe6cff43,Deed,15 years,(),1,1.0,1.0,76465279-c7c3-462c-a85c-905fbe6cff43,41.2176994,-73.16406789999998,49,76465279c7c3462ca85c905fbe6cff43,,3f663eae-70bd-4d2b-95ac-e575212db30e
fairfield,bridgeport,Bridgeport,20239d2b-e0f4-4025-bc85-c488cd911fcb,HOME_Investment_Partnerships_Program,HOME,"('2035-05-11',)",11,11.0,11.0,20239d2b-e0f4-4025-bc85-c488cd911fcb,41.2200162,-73.1938333,50,20239d2be0f44025bc85c488cd911fcb,,71c48edf-a7b4-4714-8cef-6960b9673937
fairfield,bridgeport,Bridgeport,13365248-fd6f-4aed-8e9f-6290e5d55c57,Public_Housing,nan,nan,414,1.0,414.0,Trumbull Gardens Townhouses,41.2203071,-73.19615759999998,51,trumbull gardens townhouses,,872ac1cd-50d6-4405-a44a-db21623344b8
fairfield,bridgeport,Bridgeport,3279e1e2-8a3a-4db3-a915-574d58c481c6,Deed,15 years,(),1,1.0,1.0,3279e1e2-8a3a-4db3-a915-574d58c481c6,41.22139620000001,-73.19292420000001,52,3279e1e28a3a4db3a915574d58c481c6,,e3414184-a4ec-4526-b609-48a8a21b09eb
fairfield,bridgeport,Bridgeport,cd8204eb-2286-4eae-baac-a74e6c80a1f4,Deed,15 years,(),1,1.0,1.0,cd8204eb-2286-4eae-baac-a74e6c80a1f4,41.2215245,-73.1930164,53,cd8204eb22864eaebaaca74e6c80a1f4,,7a942069-0059-4e25-b721-91e0750d45a2
fairfield,bridgeport,Bridgeport,4914b701-44f1-4f85-beff-1c9739845f36,Deed,15 years,(),1,1.0,1.0,4914b701-44f1-4f85-beff-1c9739845f36,41.221684100000004,-73.1930625,54,4914b70144f14f85beff1c9739845f36,,7d782031-3e9c-4be1-a589-8264d3d1663f
fairfield,bridgeport,Bridgeport,ccf2af59-02bb-4faf-a16d-fe6b00fff6f6,Deed,15 years,(),1,1.0,1.0,ccf2af59-02bb-4faf-a16d-fe6b00fff6f6,41.2218125,-73.1931546,55,ccf2af5902bb4fafa16dfe6b00fff6f6,,c7682eaf-2aa1-4016-8cbf-fdf551df4f80
fairfield,bridgeport,Bridgeport,90951605-2ddb-4fee-864b-ff9c31530c15,Section_8_NonVoucher,202/8 SR,"('2038-06-30',)",92,91.0,91.0,GRANT STREET SENIOR APARTMENTS,41.188508899999995,-73.16280909999998,56,grant street senior ,,b2b5a9bc-1162-442f-a41d-5bfd79750040
fairfield,bridgeport,Bridgeport,cb4111dc-888d-4cbd-adba-5c6cd983bb61,HOME_Investment_Partnerships_Program,HOME,"('2022-03-01',)",44,11.0,11.0,OLDE SCHOOL COMMONS APARTMENTS,41.1886903,-73.17811280000001,57,olde school commons ,bridgeport57,0bb5a2b0-44d1-4e2c-9d4c-947ca627fda1
fairfield,bridgeport,Bridgeport,cb4111dc-888d-4cbd-adba-5c6cd983bb61,Section_8_NonVoucher,811 PRA DEMO,"('2037-06-30',)",44,6.0,6.0,OLDE SCHOOL COMMONS APARTMENTS,41.1886903,-73.17811280000001,58,olde school commons ,bridgeport57,0bb5a2b0-44d1-4e2c-9d4c-947ca627fda1
fairfield,bridgeport,Bridgeport,0ef5ee32-9ba6-4611-9e06-90a553ead1b4,Public_Housing,nan,nan,19,1.0,19.0,Presidential Village,41.1901365,-73.17566640000001,59,presidential ,,bd6a5be2-5739-4569-8889-f447b8ca15d5
fairfield,bridgeport,Bridgeport,54b31ee1-e560-4b61-a13e-d7a4b4fb8ced,HOME_Investment_Partnerships_Program,HOME,"('2023-07-08',)",1,1.0,1.0,54b31ee1-e560-4b61-a13e-d7a4b4fb8ced,41.19021480000001,-73.1561981,60,54b31ee1e5604b61a13ed7a4b4fb8ced,,45f3a7d9-673f-43eb-bc52-18c6f11bc7fe
fairfield,bridgeport,Bridgeport,7fa3c619-4834-47ab-9986-f9b2c77c661c,Deed,15 years,(),1,1.0,1.0,7fa3c619-4834-47ab-9986-f9b2c77c661c,41.19261789999999,-73.18462810000003,61,7fa3c619483447ab9986f9b2c77c661c,,bf04ab15-0051-40bf-85dc-d8a920e4f0bf
fairfield,bridgeport,Bridgeport,897113de-06bc-4d95-b8f7-d5bc6edf5c5b,Deed,15 years,(),3,3.0,3.0,897113de-06bc-4d95-b8f7-d5bc6edf5c5b,41.1934352,-73.16227409999998,62,897113de06bc4d95b8f7d5bc6edf5c5b,,8f4757a6-3c26-4f3e-8294-95db049ec9b6
fairfield,bridgeport,Bridgeport,0355faab-795d-48ed-b353-74d52879397b,State_Subsidy,CT.Elderly,nan,100,1.0,100.0,Clifford House Apartments (aka Congress Plaza),41.1945564,-73.1802939,63,clifford house  aka congress plaza,bridgeport63,c05b2dc6-e014-4cda-b763-bc8d48b8f0bd
fairfield,bridgeport,Bridgeport,0355faab-795d-48ed-b353-74d52879397b,State_Subsidy,CT.Congregate Housing,nan,100,1.0,100.0,Clifford House Apartments (aka Congress Plaza),41.1945564,-73.1802939,64,clifford house  aka congress plaza,bridgeport63,c05b2dc6-e014-4cda-b763-bc8d48b8f0bd
fairfield,bridgeport,Bridgeport,997f9681-9dfd-4cd1-87ba-4ef3af8a28b0,Section_8_NonVoucher,Sec 8 NC,"('2024-02-29',)",101,100.0,100.0,CLIFFORD HOUSE AKA CONGRESS PLAZA,41.1945564,-73.1802939,65,clifford house  aka congress plaza,bridgeport63,c05b2dc6-e014-4cda-b763-bc8d48b8f0bd
fairfield,bridgeport,Bridgeport,13bad327-2f8c-45fe-8d4f-0009a371ed79,HOME_Investment_Partnerships_Program,HOME,"('2020-04-20',)",1,1.0,1.0,13bad327-2f8c-45fe-8d4f-0009a371ed79,41.19783820000001,-73.17848649999998,66,13bad3272f8c45fe8d4f0009a371ed79,,92ebcf23-d444-46b4-85c8-635176480097
fairfield,bridgeport,Bridgeport,270e348f-0353-45ac-a2b2-76609c6b4092,State_Subsidy,CT.Congregate Housing,nan,30,1.0,30.0,Truman Park,41.1978455,-73.21152009999999,67,truman park,bridgeport67,68a3d065-9d8d-418b-a4fe-3f5f87b7f727
fairfield,bridgeport,Bridgeport,bdfe348d-0c39-4520-96f6-aa02c6810333,Section_8_NonVoucher,Sec 8 NC,"('2020-07-13',)",30,30.0,30.0,TRUMAN PARK,41.1978455,-73.21152009999999,68,truman park,bridgeport67,68a3d065-9d8d-418b-a4fe-3f5f87b7f727
fairfield,bridgeport,Bridgeport,a8eea73c-51bd-4c61-8dc6-abece55a55b8,Public_Housing,nan,nan,272,1.0,272.0,Fireside Apartments,41.1989826,-73.1655763,69,fireside ,,0c79d9da-e722-4bae-b49c-733ba2c3f2d4
fairfield,bridgeport,Bridgeport,e4b78002-8b1c-41c6-b4a9-d86f2014b044,HOME_Investment_Partnerships_Program,HOME,"('2023-07-08',)",2,2.0,2.0,e4b78002-8b1c-41c6-b4a9-d86f2014b044,41.1998422,-73.1790512,70,e4b780028b1c41c6b4a9d86f2014b044,,771925f2-d2df-4172-a197-1c32db2b5cb5
fairfield,bridgeport,Bridgeport,002299be-76cc-4e8f-b024-909412645f28,State_Subsidy,CT.Congregate Housing,nan,186,1.0,186.0,Augustana Homes of Bridgeport (aka Augustana Tower Apartments),41.200599100000005,-73.1660272,71,augustana homes of bridgeport aka augustana tower ,,148a4ff2-107e-4b8e-b649-6710323ce746
fairfield,bridgeport,Bridgeport,7e4da1bc-3186-4e09-a4a1-b4908ff8d8a5,HOME_Investment_Partnerships_Program,HOME,"('2037-05-25',)",112,11.0,11.0,ST PAUL'S COMMONS,41.2019486,-73.1844438,72,st pauls commons,,06c7a9fd-7a62-4556-a0d1-ffd0d8a82d16
fairfield,bridgeport,Bridgeport,a7cb5675-4dca-462f-b9c1-d540ded722a4,State_Subsidy,CT.Elderly,nan,24,1.0,24.0,Forest Green Apartments,41.20212129999999,-73.16558359999998,73,forest green ,,de1c33b1-39f8-439d-afa6-dc7d43a8f039
fairfield,bridgeport,Bridgeport,28c10da1-fbaf-4771-8ec4-cb9599736ca0,Section_202,202/8 Direct Loan/ Elderly-Handicapped,"('2022-07-01',)",10,10.0,10.0,KENNEDY CENTER THE,41.203605700000004,-73.1656843,74,kennedy center the,bridgeport74,68337828-ad04-4277-a0b0-afe4dc84f77c
fairfield,bridgeport,Bridgeport,28c10da1-fbaf-4771-8ec4-cb9599736ca0,Section_8_NonVoucher,202/8 NC,"('2022-06-30',)",10,10.0,10.0,KENNEDY CENTER THE,41.203605700000004,-73.1656843,75,kennedy center the,bridgeport74,68337828-ad04-4277-a0b0-afe4dc84f77c
fairfield,bridgeport,Bridgeport,0b6f3a0c-3e65-45d2-b1f3-731fad91508a,Public_Housing,nan,nan,110,59.0,59.0,Franklin and Eleanor Apartments,41.1792258,-73.18943840000001,76,franklin and eleanor ,bridgeport76,6a172504-c21c-466c-91ce-5b547a27d7de
fairfield,bridgeport,Bridgeport,8c199c54-6515-4061-8bea-c43da4f9339d,Public_Housing,nan,nan,270,1.0,270.0,Charles F. Greene Homes,41.1792258,-73.18943840000001,77,charles f greene homes,,b88cb843-dee4-42cc-a8c0-ef0150bc1336
fairfield,bridgeport,Bridgeport,5e606eec-53ae-4868-a62f-640bf6a614ea,Public_Housing,nan,nan,233,1.0,233.0,Scattered Site PBV,41.1792258,-73.18943840000001,78,scattered site pbv,,8d649f99-9e7b-4e69-a139-555bfbbe9319
fairfield,bridgeport,Bridgeport,736e6101-fa77-4b8e-a699-1bdb43f646f3,Public_Housing,nan,nan,102,1.0,102.0,Harrison,41.1792258,-73.18943840000001,79,harrison,,f499691b-380d-4b94-a22a-efe428feb347
fairfield,bridgeport,Bridgeport,95a95445-2e58-4689-8bb6-66cc5dcb7aa4,Public_Housing,nan,nan,240,1.0,240.0,Harbor View Towers,41.1792258,-73.18943840000001,80,harbor view towers,,02e416c0-dbb9-4c1a-9d69-98ddd947ec26
fairfield,bridgeport,Bridgeport,f4795bd8-cbbf-4dba-891f-dd9f0a47fe9e,Public_Housing,nan,nan,309,1.0,309.0,Boston Commons,41.1792258,-73.18943840000001,81,boston commons,bridgeport81,6fb476fd-9152-4d1c-9239-7ffb1d4ae2c3
fairfield,bridgeport,Bridgeport,46a5dbc7-dd15-4e67-ae77-b9acbb3a45cc,Section_8_Voucher,Section_8.Housing_Choice_Voucher,nan,3185,1.0,3185.0,Section 8 Vouchers,41.1792258,-73.18943840000001,82,section 8 vouchers,,309ccb9a-066e-49b4-bb0f-6effc4e5e69c
fairfield,bridgeport,Bridgeport,88549bf3-59c8-4df8-91fa-a3b5063e9432,Public_Housing,nan,nan,32,8.0,8.0,Maplewood School Mixed Finance,41.1792258,-73.18943840000001,83,maplewood school mixed finance,bridgeport83,09520e00-3d7f-4c67-854d-52e269c274b4
fairfield,bridgeport,Bridgeport,2198e72c-1741-4896-9ddc-3b9c4ed5421e,Public_Housing,nan,nan,182,1.0,182.0,P.T Barnum Apartments,41.1792258,-73.18943840000001,84,pt barnum ,,5430ad24-0cc2-4638-8d5f-a8852e99f21d
fairfield,bridgeport,Bridgeport,2843b5e4-55f8-45d3-b8ea-ae4fa4c277cf,Public_Housing,nan,nan,35,1.0,35.0,Albion Street,41.1792258,-73.18943840000001,85,albion street,,5e4d8bed-ac3c-4cb6-adc8-0a782f79767c
fairfield,bridgeport,Bridgeport,80ec29c2-c710-4db4-97e1-701c8294263b,HOME_Investment_Partnerships_Program,HOME,"('2023-07-08',)",2,2.0,2.0,80ec29c2-c710-4db4-97e1-701c8294263b,41.1797451,-73.2113717,86,80ec29c2c7104db497e1701c8294263b,,14594576-5380-4544-b4eb-1f159c2f3e3f
fairfield,bridgeport,Bridgeport,eb5a954f-73df-4421-b400-47ae4c6aafbf,State_Subsidy,CT.Housing for the Homeless,nan,16,1.0,16.0,New Beginnings Supportive Housing (fka Read Street),41.180111600000004,-73.15780290000001,87,new beginnings supportive housing fka read street,bridgeport87,8e90a44c-d68b-4b67-a799-4d941e1c6ee8
fairfield,bridgeport,Bridgeport,dc8523a3-29c0-4dbc-bdbe-99602ea94f74,State_Subsidy,CT.Restrictive Covenants,nan,8,8.0,8.0,Read Street,41.180111600000004,-73.15780290000001,88,new beginnings supportive housing fka read street,bridgeport87,8e90a44c-d68b-4b67-a799-4d941e1c6ee8
