SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE
050,09,013,Connecticut,Tolland County,6,3,9588,4859,4729,4553,4457,80,94,12,11,114,82,0,0,100,85,4663,4536,4386,4294,72,79,7,8,112,80,0,0,86,75,196,193,167,163,8,15,5,3,2,2,0,0,14,10
050,09,013,Connecticut,Tolland County,6,4,13927,6881,7046,6242,6384,251,254,18,11,250,267,5,5,115,125,6552,6741,5966,6135,219,222,12,8,248,261,4,4,103,111,329,305,276,249,32,32,6,3,2,6,1,1,12,14
050,09,013,Connecticut,Tolland County,6,5,14732,7819,6913,6583,6087,617,339,22,10,450,366,11,4,136,107,7232,6567,6141,5801,525,305,14,6,437,362,5,2,110,91,587,346,442,286,92,34,8,4,13,4,6,2,26,16
050,09,013,Connecticut,Tolland County,6,6,6750,3676,3074,2928,2694,412,103,15,10,249,213,4,1,68,53,3332,2902,2703,2542,332,93,11,8,242,211,1,1,43,47,344,172,225,152,80,10,4,2,7,2,3,0,25,6
050,09,013,Connecticut,Tolland County,6,7,8675,4465,4210,3789,3832,387,96,20,10,203,222,5,2,61,48,4156,4067,3566,3707,341,87,11,8,194,219,3,2,41,44,309,143,223,125,46,9,9,2,9,3,2,0,20,4
050,09,013,Connecticut,Tolland County,6,8,10833,5463,5370,4925,5022,295,120,20,9,150,185,12,1,61,33,5179,5218,4705,4890,270,105,13,8,147,184,0,1,44,30,284,152,220,132,25,15,7,1,3,1,12,0,17,3
050,09,013,Connecticut,Tolland County,6,9,12684,6467,6217,5983,5932,264,106,19,17,136,115,14,3,51,44,6240,6080,5796,5808,248,102,15,15,132,113,2,3,47,39,227,137,187,124,16,4,4,2,4,2,12,0,4,5
050,09,013,Connecticut,Tolland County,6,10,12320,6300,6020,5951,5808,188,68,12,13,99,93,7,1,43,37,6150,5922,5830,5719,179,64,7,13,95,93,2,0,37,33,150,98,121,89,9,4,5,0,4,0,5,1,6,4
050,09,013,Connecticut,Tolland County,6,11,10112,5133,4979,4894,4819,125,64,12,8,62,56,6,0,34,32,5023,4907,4796,4751,120,62,10,8,62,55,3,0,32,31,110,72,98,68,5,2,2,0,0,1,3,0,2,1
050,09,013,Connecticut,Tolland County,6,12,8613,4327,4286,4133,4117,97,67,9,4,64,76,2,2,22,20,4259,4242,4071,4076,95,64,8,4,64,76,1,2,20,20,68,44,62,41,2,3,1,0,0,0,1,0,2,0
050,09,013,Connecticut,Tolland County,6,13,6343,3216,3127,3103,3027,55,42,7,8,38,39,1,0,12,11,3174,3082,3065,2985,52,39,7,8,38,39,1,0,11,11,42,45,38,42,3,3,0,0,0,0,0,0,1,0
050,09,013,Connecticut,Tolland County,6,14,4402,2115,2287,2046,2221,31,27,6,1,24,26,0,0,8,12,2086,2258,2019,2193,30,26,5,1,24,26,0,0,8,12,29,29,27,28,1,1,1,0,0,0,0,0,0,0
050,09,013,Connecticut,Tolland County,6,15,3546,1648,1898,1602,1846,14,19,3,3,22,23,1,1,6,6,1633,1880,1587,1828,14,19,3,3,22,23,1,1,6,6,15,18,15,18,0,0,0,0,0,0,0,0,0,0
050,09,013,Connecticut,Tolland County,6,16,3112,1336,1776,1318,1746,6,13,0,1,9,12,0,0,3,4,1329,1769,1311,1740,6,13,0,0,9,12,0,0,3,4,7,7,7,6,0,0,0,1,0,0,0,0,0,0
050,09,013,Connecticut,Tolland County,6,17,2224,905,1319,894,1308,6,0,0,1,3,8,0,0,2,2,898,1313,888,1303,6,0,0,1,2,7,0,0,2,2,7,6,6,5,0,0,0,0,1,1,0,0,0,0
050,09,013,Connecticut,Tolland County,6,18,2034,599,1435,585,1425,7,7,0,0,5,2,0,0,2,1,594,1429,581,1420,6,6,0,0,5,2,0,0,2,1,5,6,4,5,1,1,0,0,0,0,0,0,0,0
050,09,013,Connecticut,Tolland County,6,99,146706,73838,72868,67390,68108,3056,1669,188,136,2173,2078,69,21,962,856,70708,70721,64901,66273,2710,1498,133,113,2124,2050,24,17,816,770,3130,2147,2489,1835,346,171,55,23,49,28,45,4,146,86
050,09,013,Connecticut,Tolland County,7,0,1370,703,667,641,604,17,14,1,1,23,19,0,0,21,29,668,637,610,578,16,13,1,1,23,18,0,0,18,27,35,30,31,26,1,1,0,0,0,1,0,0,3,2
050,09,013,Connecticut,Tolland County,7,1,6114,3117,2997,2770,2656,95,112,4,6,141,131,0,0,107,92,2953,2846,2626,2530,87,97,3,4,140,131,0,0,97,84,164,151,144,126,8,15,1,2,1,0,0,0,10,8
050,09,013,Connecticut,Tolland County,7,2,8994,4675,4319,4310,3929,106,126,7,12,131,133,0,2,121,117,4428,4083,4095,3735,88,106,6,7,130,130,0,1,109,104,247,236,215,194,18,20,1,5,1,3,0,1,12,13
050,09,013,Connecticut,Tolland County,7,3,9660,4938,4722,4593,4420,98,93,12,10,118,97,1,0,116,102,4722,4540,4415,4263,85,81,7,8,115,96,0,0,100,92,216,182,178,157,13,12,5,2,3,1,1,0,16,10
050,09,013,Connecticut,Tolland County,7,4,13977,6933,7044,6280,6349,251,270,14,12,269,276,3,4,116,133,6603,6712,6003,6085,219,231,10,8,267,270,3,3,101,115,330,332,277,264,32,39,4,4,2,6,0,1,15,18
050,09,013,Connecticut,Tolland County,7,5,15428,8126,7302,6901,6421,590,344,18,11,465,389,7,3,145,134,7533,6936,6453,6128,505,309,10,7,452,382,3,1,110,109,593,366,448,293,85,35,8,4,13,7,4,2,35,25
050,09,013,Connecticut,Tolland County,7,6,6589,3660,2929,2911,2552,419,101,14,10,242,216,3,0,71,50,3312,2757,2677,2403,350,90,9,7,234,214,1,0,41,43,348,172,234,149,69,11,5,3,8,2,2,0,30,7
050,09,013,Connecticut,Tolland County,7,7,8325,4330,3995,3658,3629,381,121,16,9,215,193,3,2,57,41,4024,3835,3429,3495,339,106,9,6,205,192,2,2,40,34,306,160,229,134,42,15,7,3,10,1,1,0,17,7
050,09,013,Connecticut,Tolland County,7,8,10564,5286,5278,4749,4908,301,127,17,9,145,196,17,1,57,37,5008,5124,4531,4776,275,111,12,7,143,195,1,1,46,34,278,154,218,132,26,16,5,2,2,1,16,0,11,3
050,09,013,Connecticut,Tolland County,7,9,12567,6417,6150,5936,5868,265,106,11,11,143,122,17,4,45,39,6187,6003,5754,5735,248,101,8,8,136,121,2,4,39,34,230,147,182,133,17,5,3,3,7,1,15,0,6,5
050,09,013,Connecticut,Tolland County,7,10,12524,6418,6106,6018,5864,214,81,14,15,111,96,6,1,55,49,6244,6009,5880,5777,202,78,10,14,105,96,2,0,45,44,174,97,138,87,12,3,4,1,6,0,4,1,10,5
050,09,013,Connecticut,Tolland County,7,11,10455,5306,5149,5041,4984,136,67,7,8,72,58,11,1,39,31,5188,5057,4945,4902,127,62,6,7,71,58,4,1,35,27,118,92,96,82,9,5,1,1,1,0,7,0,4,4
050,09,013,Connecticut,Tolland County,7,12,8906,4416,4490,4225,4326,97,61,8,8,59,72,1,0,26,23,4348,4441,4162,4283,95,57,7,7,59,72,1,0,24,22,68,49,63,43,2,4,1,1,0,0,0,0,2,1
050,09,013,Connecticut,Tolland County,7,13,6654,3379,3275,3259,3162,52,54,8,6,47,39,1,1,12,13,3339,3226,3219,3118,52,50,8,6,47,39,1,1,12,12,40,49,40,44,0,4,0,0,0,0,0,0,0,1
050,09,013,Connecticut,Tolland County,7,14,4477,2178,2299,2105,2226,35,30,4,2,26,34,0,0,8,7,2144,2263,2073,2191,34,29,3,2,26,34,0,0,8,7,34,36,32,35,1,1,1,0,0,0,0,0,0,0
050,09,013,Connecticut,Tolland County,7,15,3607,1681,1926,1626,1876,16,20,4,3,26,20,1,0,8,7,1666,1904,1613,1855,16,20,3,3,25,19,1,0,8,7,15,22,13,21,0,0,1,0,1,1,0,0,0,0
050,09,013,Connecticut,Tolland County,7,16,3076,1337,1739,1315,1721,9,7,0,1,9,7,0,0,4,3,1325,1729,1303,1712,9,7,0,0,9,7,0,0,4,3,12,10,12,9,0,0,0,1,0,0,0,0,0,0
050,09,013,Connecticut,Tolland County,7,17,2264,900,1364,885,1355,8,3,0,0,4,5,0,0,3,1,894,1357,879,1348,8,3,0,0,4,5,0,0,3,1,6,7,6,7,0,0,0,0,0,0,0,0,0,0
050,09,013,Connecticut,Tolland County,7,18,2106,646,1460,632,1448,7,6,0,1,5,3,1,0,1,2,641,1453,628,1442,6,5,0,1,5,3,1,0,1,2,5,7,4,6,1,1,0,0,0,0,0,0,0,0
050,09,013,Connecticut,Tolland County,7,99,147657,74446,73211,67855,68298,3097,1743,159,135,2251,2106,72,19,1012,910,71227,70912,65295,66356,2761,1556,112,103,2196,2082,22,14,841,801,3219,2299,2560,1942,336,187,47,32,55,24,50,5,171,109
050,09,013,Connecticut,Tolland County,8,0,1362,706,656,637,570,21,22,0,1,23,28,0,0,25,35,657,616,594,538,18,19,0,1,23,27,0,0,22,31,49,40,43,32,3,3,0,0,0,1,0,0,3,4
050,09,013,Connecticut,Tolland County,8,1,5992,3024,2968,2669,2631,100,118,4,11,137,111,0,1,114,96,2850,2815,2522,2503,90,107,3,8,134,109,0,1,101,87,174,153,147,128,10,11,1,3,3,2,0,0,13,9
050,09,013,Connecticut,Tolland County,8,2,8849,4583,4266,4207,3871,108,125,6,11,126,133,0,1,136,125,4320,4020,3984,3668,88,105,5,7,125,128,0,0,118,112,263,246,223,203,20,20,1,4,1,5,0,1,18,13
050,09,013,Connecticut,Tolland County,8,3,9756,5007,4749,4648,4409,98,110,15,8,124,114,1,0,121,108,4771,4555,4451,4245,85,93,10,6,121,114,0,0,104,97,236,194,197,164,13,17,5,2,3,0,1,0,17,11
050,09,013,Connecticut,Tolland County,8,4,13931,6910,7021,6242,6307,254,268,18,9,275,290,3,4,118,143,6584,6668,5969,6027,221,230,13,5,273,283,3,2,105,121,326,353,273,280,33,38,5,4,2,7,0,2,13,22
050,09,013,Connecticut,Tolland County,8,5,15816,8388,7428,7124,6530,609,348,16,11,480,401,6,2,153,136,7799,7064,6670,6241,531,310,11,8,467,393,3,1,117,111,589,364,454,289,78,38,5,3,13,8,3,1,36,25
050,09,013,Connecticut,Tolland County,8,6,6764,3701,3063,2985,2645,401,120,11,9,230,229,0,1,74,59,3348,2893,2747,2500,336,109,7,6,219,226,0,1,39,51,353,170,238,145,65,11,4,3,11,3,0,0,35,8
050,09,013,Connecticut,Tolland County,8,7,7898,4104,3794,3447,3416,373,103,13,7,212,220,2,2,57,46,3789,3629,3204,3277,337,91,8,4,200,218,1,1,39,38,315,165,243,139,36,12,5,3,12,2,1,1,18,8
050,09,013,Connecticut,Tolland County,8,8,10441,5246,5195,4690,4831,317,120,16,8,149,201,17,0,57,35,4966,5042,4475,4696,293,108,11,6,147,200,0,0,40,32,280,153,215,135,24,12,5,2,2,1,17,0,17,3
050,09,013,Connecticut,Tolland County,8,9,12212,6219,5993,5720,5700,286,112,15,13,130,124,20,4,48,40,5978,5828,5534,5550,270,107,11,9,123,122,1,4,39,36,241,165,186,150,16,5,4,4,7,2,19,0,9,4
050,09,013,Connecticut,Tolland County,8,10,12773,6518,6255,6114,6005,213,85,12,16,119,101,5,2,55,46,6343,6151,5973,5914,204,82,8,14,112,100,1,1,45,40,175,104,141,91,9,3,4,2,7,1,4,1,10,6
050,09,013,Connecticut,Tolland County,8,11,10961,5575,5386,5285,5201,157,70,7,8,73,72,11,1,42,34,5445,5284,5178,5109,148,65,6,7,72,72,4,1,37,30,130,102,107,92,9,5,1,1,1,0,7,0,5,4
050,09,013,Connecticut,Tolland County,8,12,9186,4524,4662,4331,4498,89,57,9,9,66,70,2,0,27,28,4439,4603,4251,4450,87,53,8,6,66,70,1,0,26,24,85,59,80,48,2,4,1,3,0,0,1,0,1,4
050,09,013,Connecticut,Tolland County,8,13,6990,3538,3452,3416,3322,53,59,8,5,49,50,0,1,12,15,3501,3406,3379,3281,53,55,8,5,49,50,0,1,12,14,37,46,37,41,0,4,0,0,0,0,0,0,0,1
050,09,013,Connecticut,Tolland County,8,14,4644,2273,2371,2204,2296,26,31,6,2,26,32,0,0,11,10,2234,2331,2169,2257,25,30,4,2,26,32,0,0,10,10,39,40,35,39,1,1,2,0,0,0,0,0,1,0
050,09,013,Connecticut,Tolland County,8,15,3789,1751,2038,1692,1984,21,20,3,3,25,22,1,0,9,9,1731,2012,1675,1960,20,18,2,3,24,22,1,0,9,9,20,26,17,24,1,2,1,0,1,0,0,0,0,0
050,09,013,Connecticut,Tolland County,8,16,3013,1326,1687,1296,1659,10,13,2,0,13,11,0,0,5,4,1310,1678,1281,1650,10,13,1,0,13,11,0,0,5,4,16,9,15,9,0,0,1,0,0,0,0,0,0,0
050,09,013,Connecticut,Tolland County,8,17,2386,989,1397,975,1386,8,3,0,0,4,7,0,0,2,1,982,1393,969,1382,8,3,0,0,3,7,0,0,2,1,7,4,6,4,0,0,0,0,1,0,0,0,0,0
050,09,013,Connecticut,Tolland County,8,18,2191,669,1522,657,1507,6,7,0,1,4,4,1,0,1,3,664,1516,653,1502,5,6,0,1,4,4,1,0,1,3,5,6,4,5,1,1,0,0,0,0,0,0,0,0
050,09,013,Connecticut,Tolland County,8,99,148954,75051,73903,68339,68768,3150,1791,161,132,2265,2220,69,19,1067,973,71711,71504,65678,66750,2829,1604,116,98,2201,2188,16,13,871,851,3340,2399,2661,2018,321,187,45,34,64,32,53,6,196,122
050,09,013,Connecticut,Tolland County,9,0,1344,671,673,589,590,23,16,0,1,23,29,0,0,36,37,621,626,544,549,22,15,0,1,23,28,0,0,32,33,50,47,45,41,1,1,0,0,0,1,0,0,4,4
050,09,013,Connecticut,Tolland County,9,1,5953,3030,2923,2695,2564,89,111,3,7,121,134,0,1,122,106,2836,2740,2525,2411,82,98,2,5,118,131,0,1,109,94,194,183,170,153,7,13,1,2,3,3,0,0,13,12
050,09,013,Connecticut,Tolland County,9,2,8612,4435,4177,4036,3778,124,118,7,17,138,136,0,1,130,127,4187,3919,3833,3559,99,103,6,9,137,133,0,0,112,115,248,258,203,219,25,15,1,8,1,3,0,1,18,12
050,09,013,Connecticut,Tolland County,9,3,9828,5026,4802,4635,4424,116,119,11,8,124,127,1,0,139,124,4763,4585,4413,4239,102,102,7,6,123,126,0,0,118,112,263,217,222,185,14,17,4,2,1,1,1,0,21,12
050,09,013,Connecticut,Tolland County,9,4,13810,6911,6899,6228,6186,253,259,16,12,285,292,4,4,125,146,6588,6543,5957,5903,219,221,11,8,282,284,4,2,115,125,323,356,271,283,34,38,5,4,3,8,0,2,10,21
050,09,013,Connecticut,Tolland County,9,5,16002,8479,7523,7214,6585,594,353,15,10,497,425,6,3,153,147,7883,7147,6745,6289,525,313,10,7,481,416,3,1,119,121,596,376,469,296,69,40,5,3,16,9,3,2,34,26
050,09,013,Connecticut,Tolland County,9,6,7020,3844,3176,3105,2749,404,125,12,15,243,221,2,2,78,64,3511,2987,2880,2589,349,111,9,10,231,219,2,2,40,56,333,189,225,160,55,14,3,5,12,2,0,0,38,8
050,09,013,Connecticut,Tolland County,9,7,7534,3944,3590,3309,3234,359,101,10,9,211,197,1,2,54,47,3624,3426,3058,3100,323,86,6,6,198,195,1,1,38,38,320,164,251,134,36,15,4,3,13,2,0,1,16,9
050,09,013,Connecticut,Tolland County,9,8,10164,5123,5041,4558,4675,306,132,17,8,163,193,20,0,59,33,4850,4882,4351,4537,285,119,12,5,159,191,0,0,43,30,273,159,207,138,21,13,5,3,4,2,20,0,16,3
050,09,013,Connecticut,Tolland County,9,9,11846,5961,5885,5454,5572,281,111,18,16,135,134,22,5,51,47,5729,5706,5276,5414,267,102,14,12,129,132,0,5,43,41,232,179,178,158,14,9,4,4,6,2,22,0,8,6
050,09,013,Connecticut,Tolland County,9,10,12666,6452,6214,6050,5954,210,90,11,13,123,108,6,0,52,49,6276,6098,5908,5851,202,87,7,11,116,107,1,0,42,42,176,116,142,103,8,3,4,2,7,1,5,0,10,7
050,09,013,Connecticut,Tolland County,9,11,11509,5857,5652,5572,5435,156,75,8,11,73,93,11,2,37,36,5732,5545,5469,5340,147,70,6,9,72,93,4,1,34,32,125,107,103,95,9,5,2,2,1,0,7,1,3,4
050,09,013,Connecticut,Tolland County,9,12,9238,4526,4712,4316,4541,103,59,9,9,66,71,1,0,31,32,4439,4644,4235,4482,101,55,8,7,66,71,0,0,29,29,87,68,81,59,2,4,1,2,0,0,1,0,2,3
050,09,013,Connecticut,Tolland County,9,13,7610,3852,3758,3721,3623,51,63,9,7,60,51,0,1,11,13,3801,3721,3671,3591,51,59,9,7,60,51,0,1,10,12,51,37,50,32,0,4,0,0,0,0,0,0,1,1
050,09,013,Connecticut,Tolland County,9,14,4989,2462,2527,2388,2449,25,33,5,3,33,34,0,0,11,8,2426,2480,2356,2403,24,32,3,3,33,34,0,0,10,8,36,47,32,46,1,1,2,0,0,0,0,0,1,0
050,09,013,Connecticut,Tolland County,9,15,3820,1790,2030,1723,1967,24,24,5,5,24,24,1,1,13,9,1766,1995,1702,1935,23,22,4,4,23,24,1,1,13,9,24,35,21,32,1,2,1,1,1,0,0,0,0,0
050,09,013,Connecticut,Tolland County,9,16,3036,1345,1691,1313,1672,14,8,2,0,13,8,0,0,3,3,1332,1684,1301,1665,14,8,1,0,13,8,0,0,3,3,13,7,12,7,0,0,1,0,0,0,0,0,0,0
050,09,013,Connecticut,Tolland County,9,17,2459,1008,1451,995,1437,7,3,0,0,5,7,0,0,1,4,998,1446,987,1432,6,3,0,0,4,7,0,0,1,4,10,5,8,5,1,0,0,0,1,0,0,0,0,0
050,09,013,Connecticut,Tolland County,9,18,2278,732,1546,716,1529,8,9,0,1,6,4,1,0,1,3,727,1539,712,1523,7,8,0,1,6,4,1,0,1,3,5,7,4,6,1,1,0,0,0,0,0,0,0,0
050,09,013,Connecticut,Tolland County,9,99,149718,75448,74270,68617,68964,3147,1809,158,152,2343,2288,76,22,1107,1035,72089,71713,65923,66812,2848,1614,115,111,2274,2254,17,15,912,907,3359,2557,2694,2152,299,195,43,41,69,34,59,7,195,128
050,09,013,Connecticut,Tolland County,10,0,1313,655,658,576,578,20,17,0,0,26,25,0,0,33,38,614,605,544,532,16,16,0,0,26,23,0,0,28,34,41,53,32,46,4,1,0,0,0,2,0,0,5,4
050,09,013,Connecticut,Tolland County,10,1,5871,2976,2895,2630,2511,102,113,3,9,115,156,0,1,126,105,2759,2680,2442,2331,90,96,2,5,113,153,0,1,112,94,217,215,188,180,12,17,1,4,2,3,0,0,14,11
050,09,013,Connecticut,Tolland County,10,2,8618,4433,4185,4017,3783,128,114,5,15,141,138,0,1,142,134,4181,3919,3813,3562,103,100,4,9,139,132,0,0,122,116,252,266,204,221,25,14,1,6,2,6,0,1,20,18
050,09,013,Connecticut,Tolland County,10,3,9807,5037,4770,4635,4350,112,129,10,9,136,140,1,0,143,142,4759,4546,4402,4163,99,111,6,6,134,139,0,0,118,127,278,224,233,187,13,18,4,3,2,1,1,0,25,15
050,09,013,Connecticut,Tolland County,10,4,13947,6992,6955,6274,6209,259,273,16,11,308,310,4,4,131,148,6644,6581,5981,5917,223,231,11,6,305,302,4,2,120,123,348,374,293,292,36,42,5,5,3,8,0,2,11,25
050,09,013,Connecticut,Tolland County,10,5,16277,8617,7660,7305,6665,609,377,13,10,515,450,6,2,169,156,7999,7264,6817,6354,542,334,9,6,499,440,3,0,129,130,618,396,488,311,67,43,4,4,16,10,3,2,40,26
050,09,013,Connecticut,Tolland County,10,6,7544,4131,3413,3357,2957,427,130,10,12,254,247,1,3,82,64,3763,3228,3100,2805,375,114,7,7,239,244,1,3,41,55,368,185,257,152,52,16,3,5,15,3,0,0,41,9
050,09,013,Connecticut,Tolland County,10,7,7501,3930,3571,3268,3195,360,97,7,7,240,218,0,2,55,52,3601,3400,3007,3054,327,84,4,4,225,214,0,1,38,43,329,171,261,141,33,13,3,3,15,4,0,1,17,9
050,09,013,Connecticut,Tolland County,10,8,9782,4939,4843,4354,4461,303,122,20,6,175,218,23,0,64,36,4658,4683,4139,4323,284,108,16,3,171,216,1,0,47,33,281,160,215,138,19,14,4,3,4,2,22,0,17,3
050,09,013,Connecticut,Tolland County,10,9,11505,5788,5717,5278,5390,288,120,14,15,130,142,22,5,56,45,5544,5535,5090,5232,275,108,10,11,122,140,0,5,47,39,244,182,188,158,13,12,4,4,8,2,22,0,9,6
050,09,013,Connecticut,Tolland County,10,10,12699,6466,6233,6035,5938,217,103,13,15,140,113,9,2,52,62,6278,6100,5889,5821,209,99,10,13,131,112,0,1,39,54,188,133,146,117,8,4,3,2,9,1,9,1,13,8
050,09,013,Connecticut,Tolland County,10,11,11988,6115,5873,5779,5644,184,73,12,8,88,105,11,3,41,40,5977,5764,5667,5547,174,68,10,7,87,104,3,2,36,36,138,109,112,97,10,5,2,1,1,1,8,1,5,4
050,09,013,Connecticut,Tolland County,10,12,9577,4715,4862,4503,4675,105,71,9,10,69,75,1,0,28,31,4629,4774,4422,4599,103,66,8,7,69,75,0,0,27,27,86,88,81,76,2,5,1,3,0,0,1,0,1,4
050,09,013,Connecticut,Tolland County,10,13,7750,3888,3862,3741,3726,59,53,12,6,64,59,1,0,11,18,3834,3826,3688,3695,59,49,12,6,64,59,1,0,10,17,54,36,53,31,0,4,0,0,0,0,0,0,1,1
050,09,013,Connecticut,Tolland County,10,14,5604,2765,2839,2685,2746,27,34,8,4,33,43,0,0,12,12,2729,2798,2652,2706,26,33,6,4,33,43,0,0,12,12,36,41,33,40,1,1,2,0,0,0,0,0,0,0
050,09,013,Connecticut,Tolland County,10,15,3936,1878,2058,1809,1995,26,25,6,5,25,24,1,0,11,9,1852,2024,1786,1964,25,23,5,4,24,24,1,0,11,9,26,34,23,31,1,2,1,1,1,0,0,0,0,0
050,09,013,Connecticut,Tolland County,10,16,2997,1312,1685,1279,1653,13,18,1,1,16,9,0,0,3,4,1301,1671,1268,1640,13,18,1,0,16,9,0,0,3,4,11,14,11,13,0,0,0,1,0,0,0,0,0,0
050,09,013,Connecticut,Tolland County,10,17,2451,1043,1408,1027,1395,8,3,0,0,6,6,0,0,2,4,1032,1403,1018,1390,8,3,0,0,4,6,0,0,2,4,11,5,9,5,0,0,0,0,2,0,0,0,0,0
050,09,013,Connecticut,Tolland County,10,18,2416,799,1617,784,1599,6,11,0,1,7,4,1,0,1,2,794,1610,779,1593,6,10,0,1,7,4,1,0,1,2,5,7,5,6,0,1,0,0,0,0,0,0,0,0
050,09,013,Connecticut,Tolland County,10,99,151583,76479,75104,69336,69470,3253,1883,159,144,2488,2482,81,23,1162,1102,72948,72411,66504,67228,2957,1671,121,99,2408,2439,15,15,943,959,3531,2693,2832,2242,296,212,38,45,80,43,66,8,219,143
050,09,013,Connecticut,Tolland County,11,0,1302,673,629,578,530,29,25,0,0,36,30,0,0,30,44,630,565,544,477,24,21,0,0,35,28,0,0,27,39,43,64,34,53,5,4,0,0,1,2,0,0,3,5
050,09,013,Connecticut,Tolland County,11,1,5771,2885,2886,2557,2517,92,104,2,6,104,144,0,1,130,114,2676,2667,2381,2328,79,93,1,2,100,141,0,1,115,102,209,219,176,189,13,11,1,4,4,3,0,0,15,12
050,09,013,Connecticut,Tolland County,11,2,8521,4416,4105,3954,3685,131,122,6,16,161,138,0,1,164,143,4153,3828,3743,3464,104,96,5,9,159,132,0,0,142,127,263,277,211,221,27,26,1,7,2,6,0,1,22,16
050,09,013,Connecticut,Tolland County,11,3,9612,4926,4686,4514,4243,126,136,11,9,132,145,1,0,142,153,4649,4442,4286,4032,111,123,7,6,130,144,0,0,115,137,277,244,228,211,15,13,4,3,2,1,1,0,27,16
050,09,013,Connecticut,Tolland County,11,4,13984,7041,6943,6291,6155,264,283,16,11,325,327,3,5,142,162,6665,6542,5970,5844,228,236,11,6,322,317,3,2,131,137,376,401,321,311,36,47,5,5,3,10,0,3,11,25
050,09,013,Connecticut,Tolland County,11,5,16503,8734,7769,7415,6733,590,376,12,10,538,472,5,3,174,175,8121,7370,6925,6426,529,328,8,5,520,463,3,1,136,147,613,399,490,307,61,48,4,5,18,9,2,2,38,28
050,09,013,Connecticut,Tolland County,11,6,7816,4248,3568,3464,3077,412,145,11,13,274,255,1,2,86,76,3900,3371,3222,2912,366,130,8,8,258,252,1,2,45,67,348,197,242,165,46,15,3,5,16,3,0,0,41,9
050,09,013,Connecticut,Tolland County,11,7,7597,3966,3631,3292,3243,368,116,5,10,243,214,0,2,58,46,3609,3447,3005,3093,337,98,2,7,226,211,0,1,39,37,357,184,287,150,31,18,3,3,17,3,0,1,19,9
050,09,013,Connecticut,Tolland County,11,8,9141,4673,4468,4072,4083,313,125,12,6,184,219,26,0,66,35,4413,4299,3879,3937,296,110,9,3,180,217,1,0,48,32,260,169,193,146,17,15,3,3,4,2,25,0,18,3
050,09,013,Connecticut,Tolland County,11,9,11109,5552,5557,5039,5221,281,122,14,13,138,153,27,4,53,44,5293,5370,4842,5054,269,114,10,9,129,151,0,4,43,38,259,187,197,167,12,8,4,4,9,2,27,0,10,6
050,09,013,Connecticut,Tolland County,11,10,12703,6485,6218,6040,5901,228,106,12,15,136,136,9,2,60,58,6289,6071,5886,5770,220,102,9,13,127,135,0,1,47,50,196,147,154,131,8,4,3,2,9,1,9,1,13,8
050,09,013,Connecticut,Tolland County,11,11,12410,6264,6146,5925,5908,172,85,15,13,98,96,13,2,41,42,6121,6028,5811,5803,162,79,12,11,97,96,3,1,36,38,143,118,114,105,10,6,3,2,1,0,10,1,5,4
050,09,013,Connecticut,Tolland County,11,12,9924,4940,4984,4709,4801,113,68,9,13,72,71,1,0,36,31,4843,4893,4617,4722,111,63,8,10,72,71,0,0,35,27,97,91,92,79,2,5,1,3,0,0,1,0,1,4
050,09,013,Connecticut,Tolland County,11,13,8070,4022,4048,3866,3891,74,52,12,8,58,78,0,0,12,19,3957,4002,3802,3850,74,48,12,8,58,78,0,0,11,18,65,46,64,41,0,4,0,0,0,0,0,0,1,1
050,09,013,Connecticut,Tolland County,11,14,5981,2986,2995,2905,2900,21,34,7,2,38,47,0,0,15,12,2947,2955,2870,2861,20,33,5,2,38,47,0,0,14,12,39,40,35,39,1,1,2,0,0,0,0,0,1,0
050,09,013,Connecticut,Tolland County,11,15,3985,1886,2099,1807,2026,33,28,5,9,27,25,1,1,13,10,1860,2065,1784,1996,32,26,4,7,26,25,1,1,13,10,26,34,23,30,1,2,1,2,1,0,0,0,0,0
050,09,013,Connecticut,Tolland County,11,16,2972,1323,1649,1289,1617,13,8,2,1,16,20,0,0,3,3,1307,1634,1274,1603,13,8,1,0,16,20,0,0,3,3,16,15,15,14,0,0,1,1,0,0,0,0,0,0
050,09,013,Connecticut,Tolland County,11,17,2494,1035,1459,1017,1444,11,3,0,0,6,8,0,0,1,4,1024,1454,1009,1439,10,3,0,0,4,8,0,0,1,4,11,5,8,5,1,0,0,0,2,0,0,0,0,0
050,09,013,Connecticut,Tolland County,11,18,2435,824,1611,810,1592,5,11,0,1,7,5,1,0,1,2,818,1604,804,1586,5,10,0,1,7,5,1,0,1,2,6,7,6,6,0,1,0,0,0,0,0,0,0,0
